#           x             T        mag(U)             p
       -3.475       348.432   9.04413e-13        100000
       -3.465       348.432   6.12667e-13        100000
       -3.455       348.432    2.4069e-13        100000
       -3.445       348.432   1.85988e-12        100000
       -3.435       348.432   4.39807e-12        100000
       -3.425       348.432   5.56506e-12        100000
       -3.415       348.432   3.72706e-12        100000
       -3.405       348.432   2.16622e-12        100000
       -3.395       348.432   2.33397e-12        100000
       -3.385       348.432   3.44989e-12        100000
       -3.375       348.432   4.90133e-12        100000
       -3.365       348.432    4.1355e-12        100000
       -3.355       348.432   3.53013e-12        100000
       -3.345       348.432   1.68484e-12        100000
       -3.335       348.432   1.42226e-12        100000
       -3.325       348.432   2.57466e-12        100000
       -3.315       348.432   4.15738e-12        100000
       -3.305       348.432   5.43377e-12        100000
       -3.295       348.432    4.2595e-12        100000
       -3.285       348.432   7.65833e-13        100000
       -3.275       348.432   6.12667e-13        100000
       -3.265       348.432   1.00653e-12        100000
       -3.255       348.432   3.03416e-12        100000
       -3.245       348.432   2.76429e-12        100000
       -3.235       348.432   2.17351e-12        100000
       -3.225       348.432   1.02111e-12        100000
       -3.215       348.432   6.63722e-13        100000
       -3.205       348.432   1.64107e-12        100000
       -3.195       348.432   3.25297e-12        100000
       -3.185       348.432   4.87945e-12        100000
       -3.175       348.432   5.61611e-12        100000
       -3.165       348.432   4.50748e-12        100000
       -3.155       348.432   3.06333e-12        100000
       -3.145       348.432   5.03262e-13        100000
       -3.135       348.432   1.85258e-12        100000
       -3.125       348.432    3.7927e-13        100000
       -3.115       348.432   1.70672e-12        100000
       -3.105       348.432   1.76506e-12        100000
       -3.095       348.432   7.29365e-13        100000
       -3.085       348.432   3.42802e-13        100000
       -3.075       348.432   7.14778e-13        100000
       -3.065       348.432   1.91093e-12        100000
       -3.055       348.432   2.48714e-12        100000
       -3.045       348.432   1.68484e-12        100000
       -3.035       348.432   2.91746e-13        100000
       -3.025       348.432   5.83492e-13        100000
       -3.015       348.432   1.20346e-12        100000
       -3.005       348.432   2.01305e-12        100000
       -2.995       348.432   1.42956e-12        100000
       -2.985       348.432   1.67754e-13        100000
       -2.975       348.432   5.68905e-13        100000
       -2.965       348.432   3.42802e-13        100000
       -2.955       348.432   8.75238e-13        100000
       -2.945       348.432   1.08676e-12        100000
       -2.935       348.432   1.61919e-12        100000
       -2.925       348.432   7.29365e-13        100000
       -2.915       348.432   4.15738e-13        100000
       -2.905       348.432   1.09405e-12        100000
       -2.895       348.432     1.838e-12        100000
       -2.885       348.432   2.12974e-12        100000
       -2.875       348.432   1.39309e-12        100000
       -2.865       348.432   3.28214e-13        100000
       -2.855       348.432   5.25143e-13        100000
       -2.845       348.432   8.09595e-13        100000
       -2.835       348.432   5.47024e-13        100000
       -2.825       348.432   1.16698e-12        100000
       -2.815       348.432   8.67944e-13        100000
       -2.805       348.432    6.5643e-14        100000
       -2.795       348.432   1.67754e-13        100000
       -2.785       348.432   2.84453e-13        100000
       -2.775       348.432   7.95008e-13        100000
       -2.765       348.432   1.47332e-12        100000
       -2.755       348.432   5.10555e-14        100000
       -2.745       348.432   1.47331e-12        100000
       -2.735       348.432   6.78309e-13        100000
       -2.725       348.432     1.043e-12        100000
       -2.715       348.432     2.633e-12        100000
       -2.705       348.432   3.74164e-12        100000
       -2.695       348.432    2.7497e-12        100000
       -2.685       348.432   8.09595e-13        100000
       -2.675       348.432   1.07946e-12        100000
       -2.665       348.432   1.24721e-12        100000
       -2.655       348.432   7.51246e-13        100000
       -2.645       348.432   2.77159e-13        100000
       -2.635       348.432    1.1451e-12        100000
       -2.625       348.432   1.73589e-12        100000
       -2.615       348.432   1.59002e-12        100000
       -2.605       348.432   2.04222e-13        100000
       -2.595       348.432   9.99231e-13        100000
       -2.585       348.432   6.56429e-13        100000
       -2.575       348.432   8.75237e-13        100000
       -2.565       348.432   1.13052e-12        100000
       -2.555       348.432   2.25374e-12        100000
       -2.545       348.432   2.85182e-12        100000
       -2.535       348.432   4.05527e-12        100000
       -2.525       348.432   4.63876e-12        100000
       -2.515       348.432   3.74165e-12        100000
       -2.505       348.432   2.67677e-12        100000
       -2.495       348.432   1.55354e-12        100000
       -2.485       348.432    3.7927e-13        100000
       -2.475       348.432   2.33397e-12        100000
       -2.465       348.432   2.46525e-12        100000
       -2.455       348.432   4.30325e-13        100000
       -2.445       348.432   2.61842e-12        100000
       -2.435       348.432   4.06986e-12        100000
       -2.425       348.432   2.99769e-12        100000
       -2.415       348.432   1.99846e-12        100000
       -2.405       348.432   1.02111e-13        100000
       -2.395       348.432   1.05029e-12        100000
       -2.385       348.432   4.15738e-13        100000
       -2.375       348.432   1.38579e-12        100000
       -2.365       348.432   1.73589e-12        100000
       -2.355       348.432   2.55278e-13        100000
       -2.345       348.432   1.00652e-12        100000
       -2.335       348.432   1.70672e-12        100000
       -2.325       348.432   1.79424e-12        100000
       -2.315       348.432   7.07485e-13        100000
       -2.305       348.432    4.0115e-13        100000
       -2.295       348.432   2.34855e-12        100000
       -2.285       348.432   3.12898e-12        100000
       -2.275       348.432    3.4426e-12        100000
       -2.265       348.432   3.27485e-12        100000
       -2.255       348.432   3.12168e-12        100000
       -2.245       348.432   3.23109e-12        100000
       -2.235       348.432   3.04874e-12        100000
       -2.225       348.432   2.42149e-12        100000
       -2.215       348.432   1.91094e-12        100000
       -2.205       348.432   3.13627e-13        100000
       -2.195       348.432   2.33397e-13        100000
       -2.185       348.432   7.29364e-13        100000
       -2.175       348.432   6.19961e-13        100000
       -2.165       348.432   1.96928e-13        100000
       -2.155       348.432   9.26293e-13        100000
       -2.145       348.432   7.07484e-13        100000
       -2.135       348.432   3.42801e-13        100000
       -2.125       348.432   5.76199e-13        100000
       -2.115       348.432   1.45144e-12        100000
       -2.105       348.432   2.84452e-12        100000
       -2.095       348.432   4.62417e-12        100000
       -2.085       348.432   4.65335e-12        100000
       -2.075       348.432   2.22456e-12        100000
       -2.065       348.432   3.42802e-13        100000
       -2.055       348.432   1.44414e-12        100000
       -2.045       348.432    1.0357e-12        100000
       -2.035       348.432   5.47024e-13        100000
       -2.025       348.432   1.22534e-12        100000
       -2.015       348.432   2.11515e-13        100000
       -2.005       348.432   2.62571e-12        100000
       -1.995       348.432   2.73511e-12        100000
       -1.985       348.432   2.06411e-12        100000
       -1.975       348.432   8.60651e-13        100000
       -1.965       348.432   8.02302e-13        100000
       -1.955       348.432   9.91937e-13        100000
       -1.945       348.432   8.53357e-13        100000
       -1.935       348.432     8.023e-14        100000
       -1.925       348.432   1.23992e-13        100000
       -1.915       348.432   6.41841e-13        100000
       -1.905       348.432   3.24567e-12        100000
       -1.895       348.432   4.21573e-12        100000
       -1.885       348.432   4.41266e-12        100000
       -1.875       348.432   3.73435e-12        100000
       -1.865       348.432   3.68329e-12        100000
       -1.855       348.432   4.23032e-12        100000
       -1.845       348.432   4.03339e-12        100000
       -1.835       348.432   3.37696e-12        100000
       -1.825       348.432   1.59002e-12        100000
       -1.815       348.432   2.69865e-13        100000
       -1.805       348.432   8.75238e-13        100000
       -1.795       348.432   2.77159e-13        100000
       -1.785       348.432   3.05604e-12        100000
       -1.775       348.432   5.18579e-12        100000
       -1.765       348.432   6.62264e-12        100000
       -1.755       348.432   5.88597e-12        100000
       -1.745       348.432   5.88597e-12        100000
       -1.735       348.432   5.52859e-12        100000
       -1.725       348.432   4.29596e-12        100000
       -1.715       348.432   2.96852e-12        100000
       -1.705       348.432    2.4142e-12        100000
       -1.695       348.432    2.2902e-12        100000
       -1.685       348.432   2.49443e-12        100000
       -1.675       348.432   2.55278e-12        100000
       -1.665       348.432   2.08598e-12        100000
       -1.655       348.432   3.11439e-12        100000
       -1.645       348.432   2.36314e-12        100000
       -1.635       348.432   1.16698e-12        100000
       -1.625       348.432   6.71015e-13        100000
       -1.615       348.432   8.82532e-13        100000
       -1.605       348.432   1.27639e-12        100000
       -1.595       348.432   1.96928e-12        100000
       -1.585       348.432   1.34203e-12        100000
       -1.575       348.432   1.05758e-12        100000
       -1.565       348.432   1.23992e-13        100000
       -1.555       348.432   1.31286e-12        100000
       -1.545       348.432    1.3858e-12        100000
       -1.535       348.432   5.17849e-13        100000
       -1.525       348.432   1.90364e-12        100000
       -1.515       348.432   2.97581e-12        100000
       -1.505       348.432   3.85105e-12        100000
       -1.495       348.432   5.25872e-12        100000
       -1.485       348.432   5.56506e-12        100000
       -1.475       348.432   5.06909e-12        100000
       -1.465       348.432   2.90287e-12        100000
       -1.455       348.432   8.16889e-13        100000
       -1.445       348.432   5.32436e-13        100000
       -1.435       348.432   2.01305e-12        100000
       -1.425       348.432    3.5593e-12        100000
       -1.415       348.432   5.59423e-12        100000
       -1.405       348.432   6.73204e-12        100000
       -1.395       348.432   6.14854e-12        100000
       -1.385       348.432   5.13473e-12        100000
       -1.375       348.432   3.93128e-12        100000
       -1.365       348.432   2.93204e-12        100000
       -1.355       348.432   2.20269e-12        100000
       -1.345       348.432   8.67944e-13        100000
       -1.335       348.432    1.1451e-12        100000
       -1.325       348.432   2.06411e-12        100000
       -1.315       348.432    3.5593e-12        100000
       -1.305       348.432   4.63876e-12        100000
       -1.295       348.432   6.25066e-12        100000
       -1.285       348.432     1.935e-11        100000
       -1.275       348.432   2.48087e-10        100000
       -1.265       348.432   3.76187e-09        100000
       -1.255       348.432   4.99049e-08        100000
       -1.245       348.432    5.6762e-07        100000
       -1.235       348.432   5.50685e-06        100000
       -1.225       348.432   4.53548e-05        100000
       -1.215       348.432   0.000315538       99999.9
       -1.205       348.431    0.00184467       99999.4
       -1.195       348.428    0.00901342       99996.6
       -1.185       348.418     0.0366255       99986.3
       -1.175       348.386      0.123345         99954
       -1.165       348.304      0.344541       99871.4
       -1.155       348.133      0.804818       99699.6
       -1.145       347.836       1.59946       99403.8
       -1.135       347.399       2.77122       98968.7
       -1.125       346.831       4.30015       98403.5
       -1.115       346.151       6.12716       97731.8
       -1.105       345.388       8.18376       96980.4
       -1.095       344.562       10.4099       96172.6
       -1.085       343.692       12.7594       95326.4
       -1.075       342.788       15.1991       94454.5
       -1.065       341.862       17.7055       93565.9
       -1.055       340.919       20.2623       92666.8
       -1.045       339.963       22.8579       91761.8
       -1.035       338.996       25.4835         90854
       -1.025       338.024       28.1331       89945.6
       -1.015       337.044       30.8018       89038.7
       -1.005       336.061       33.4857       88134.4
       -0.995       335.074       36.1823       87233.8
       -0.985       334.086       38.8891       86337.8
       -0.975       333.096       41.6046       85446.8
       -0.965       332.104       44.3271       84561.3
       -0.955       331.111       47.0558       83681.8
       -0.945       330.119       49.7898       82808.5
       -0.935       329.126       52.5281       81941.6
       -0.925       328.134       55.2703       81081.2
       -0.915       327.141        58.016       80227.7
       -0.905       326.149       60.7645       79380.9
       -0.895       325.158       63.5156       78540.9
       -0.885       324.167        66.269       77707.9
       -0.875       323.177       69.0245       76881.9
       -0.865       322.188       71.7817         76063
       -0.855         321.2       74.5406         75251
       -0.845       320.212       77.3009         74446
       -0.835       319.226       80.0625         73648
       -0.825       318.241       82.8253         72857
       -0.815       317.257        85.589       72073.1
       -0.805       316.274       88.3537       71296.2
       -0.795       315.293       91.1194       70526.1
       -0.785       314.312       93.8857         69763
       -0.775       313.333       96.6529       69006.8
       -0.765       312.355       99.4205       68257.5
       -0.755       311.379       102.189       67514.9
       -0.745       310.404       104.958       66779.2
       -0.735        309.43       107.726       66050.3
       -0.725       308.458       110.497         65328
       -0.715       307.487       113.267       64612.5
       -0.705       306.518       116.037       63903.6
       -0.695        305.55       118.808       63201.2
       -0.685       304.584       121.578       62505.6
       -0.675       303.618        124.35       61816.3
       -0.665       302.654       127.121       61133.6
       -0.655       301.692       129.892       60457.3
       -0.645       300.732       132.664       59787.3
       -0.635       299.772       135.435       59123.8
       -0.625       298.814       138.207       58466.5
       -0.615       297.858       140.978       57815.5
       -0.605       296.904        143.75       57170.7
       -0.595       295.951       146.523         56532
       -0.585       294.999       149.294       55899.5
       -0.575       294.048       152.066       55273.1
       -0.565       293.101       154.837       54652.7
       -0.555       292.153       157.609       54038.3
       -0.545       291.207       160.381       53429.8
       -0.535       290.264       163.152       52827.3
       -0.525       289.321       165.924       52230.6
       -0.515        288.38       168.695       51639.8
       -0.505       287.442       171.466       51054.7
       -0.495       286.505       174.236       50475.4
       -0.485       285.569       177.006       49901.9
       -0.475       284.634       179.776       49333.8
       -0.465       283.702       182.546       48771.5
       -0.455        282.77       185.315       48214.7
       -0.445       281.841       188.084       47663.4
       -0.435       280.914       190.852       47117.8
       -0.425       279.988       193.621       46577.4
       -0.415       279.064       196.387       46042.6
       -0.405       278.141       199.155       45513.1
       -0.395       277.221       201.921       44988.9
       -0.385       276.302       204.686       44470.2
       -0.375       275.385       207.451       43956.6
       -0.365        274.47       210.214       43448.4
       -0.355       273.556       212.977       42945.3
       -0.345       272.644       215.738       42447.4
       -0.335       271.735       218.499       41954.7
       -0.325       270.827       221.258       41467.2
       -0.315       269.922       224.015       40984.8
       -0.305       269.018       226.771       40507.5
       -0.295       268.116       229.525       40035.3
       -0.285       267.217       232.276       39568.2
       -0.275        266.32       235.026       39106.2
       -0.265       265.426       237.771       38649.3
       -0.255       264.534       240.514       38197.6
       -0.245       263.645       243.254       37750.9
       -0.235       262.759       245.988       37309.6
       -0.225       261.876       248.717       36873.4
       -0.215       260.996        251.44       36442.6
       -0.205       260.121       254.156       36017.3
       -0.195        259.25       256.862       35597.6
       -0.185       258.384       259.557       35183.9
       -0.175       257.523        262.24       34776.1
       -0.165        256.67       264.906         34375
       -0.155       255.824       267.552       33980.8
       -0.145       254.988       270.171       33594.3
       -0.135       254.164       272.757       33216.4
       -0.125       253.355       275.301       32848.3
       -0.115       252.565       277.787       32491.7
       -0.105         251.8       280.202       32148.7
       -0.095       251.068       282.517       31822.5
       -0.085       250.379       284.702       31517.2
       -0.075       249.744       286.717       31237.9
       -0.065        249.18       288.511       30990.8
       -0.055       248.704       290.033       30782.4
       -0.045       248.328       291.236       30618.2
       -0.035       248.058       292.104         30500
       -0.025       247.887        292.66       30424.4
       -0.015       247.791       292.967       30382.6
       -0.005       247.748       293.113       30362.7
        0.005       247.731       293.172       30354.8
        0.015       247.725       293.192         30352
        0.025       247.723       293.198       30351.2
        0.035       247.723         293.2       30350.8
        0.045       247.724       293.201       30350.7
        0.055       247.724       293.201       30350.7
        0.065       247.725       293.201       30350.7
        0.075       247.725       293.201       30350.7
        0.085       247.726       293.201       30350.7
        0.095       247.727       293.201       30350.7
        0.105       247.727       293.201       30350.7
        0.115       247.728       293.201       30350.7
        0.125       247.728       293.201       30350.6
        0.135       247.729       293.202       30350.6
        0.145        247.73       293.202       30350.6
        0.155       247.731       293.202       30350.6
        0.165       247.731       293.202       30350.5
        0.175       247.732       293.202       30350.5
        0.185       247.733       293.202       30350.5
        0.195       247.734       293.203       30350.5
        0.205       247.734       293.203       30350.5
        0.215       247.735       293.203       30350.4
        0.225       247.736       293.203       30350.4
        0.235       247.737       293.203       30350.4
        0.245       247.738       293.203       30350.4
        0.255       247.739       293.203       30350.4
        0.265        247.74       293.203       30350.4
        0.275       247.741       293.203       30350.4
        0.285       247.742       293.203       30350.4
        0.295       247.743       293.203       30350.4
        0.305       247.745       293.203       30350.4
        0.315       247.746       293.203       30350.3
        0.325       247.747       293.203       30350.3
        0.335       247.748       293.203       30350.3
        0.345        247.75       293.204       30350.3
        0.355       247.751       293.204       30350.3
        0.365       247.752       293.204       30350.3
        0.375       247.754       293.204       30350.3
        0.385       247.756       293.204       30350.3
        0.395       247.757       293.204       30350.3
        0.405       247.759       293.204       30350.3
        0.415       247.761       293.204       30350.3
        0.425       247.763       293.204       30350.3
        0.435       247.764       293.204       30350.3
        0.445       247.767       293.204       30350.3
        0.455       247.769       293.204       30350.3
        0.465       247.771       293.204       30350.3
        0.475       247.773       293.204       30350.3
        0.485       247.776       293.204       30350.3
        0.495       247.779       293.204       30350.3
        0.505       247.781       293.204       30350.3
        0.515       247.784       293.204       30350.3
        0.525       247.787       293.204       30350.2
        0.535        247.79       293.204       30350.2
        0.545       247.793       293.204       30350.2
        0.555       247.797       293.204       30350.2
        0.565       247.801       293.204       30350.2
        0.575       247.805       293.204       30350.2
        0.585        247.81       293.204       30350.2
        0.595       247.814       293.204       30350.2
        0.605       247.819       293.204       30350.2
        0.615       247.825       293.204       30350.2
        0.625       247.831       293.204       30350.2
        0.635       247.837       293.204       30350.2
        0.645       247.844       293.204       30350.2
        0.655        247.85       293.204       30350.2
        0.665       247.858       293.204       30350.2
        0.675       247.868       293.204       30350.2
        0.685       247.877       293.204       30350.2
        0.695       247.889       293.204       30350.2
        0.705       247.901       293.204       30350.2
        0.715       247.914       293.204       30350.2
        0.725       247.929       293.204       30350.2
        0.735       247.947       293.204       30350.2
        0.745       247.966       293.204       30350.2
        0.755        247.99       293.204       30350.2
        0.765       248.017       293.204       30350.2
        0.775        248.05       293.204       30350.2
        0.785        248.09       293.204       30350.2
        0.795       248.141       293.204       30350.2
        0.805       248.206       293.204       30350.2
        0.815       248.295       293.204       30350.2
        0.825       248.425       293.204       30350.2
        0.835       248.708       293.204       30350.2
        0.845        250.01       293.204       30350.1
        0.855       255.415       293.203       30350.1
        0.865       270.135         293.2         30350
        0.875       297.442       293.195         30350
        0.885       332.977       293.195       30350.1
        0.895       364.948         293.2       30350.2
        0.905       384.631       293.203       30350.2
        0.915       393.152       293.204       30350.2
        0.925       395.879       293.204       30350.1
        0.935       396.555       293.204       30350.1
        0.945        396.69       293.204       30350.1
        0.955       396.714       293.204       30350.1
        0.965       396.717       293.204       30350.1
        0.975       396.719       293.204       30350.1
        0.985       396.721       293.204       30350.1
        0.995       396.721       293.204       30350.1
        1.005       396.722       293.204       30350.1
        1.015       396.723       293.204       30350.1
        1.025       396.724       293.204       30350.1
        1.035       396.724       293.204       30350.1
        1.045       396.725       293.204       30350.1
        1.055       396.725       293.204       30350.1
        1.065       396.726       293.204       30350.1
        1.075       396.726       293.204       30350.1
        1.085       396.726       293.204       30350.1
        1.095       396.727       293.204       30350.1
        1.105       396.727       293.203       30350.1
        1.115       396.727       293.203       30350.1
        1.125       396.727       293.203       30350.1
        1.135       396.728       293.203       30350.1
        1.145       396.728       293.203       30350.1
        1.155       396.728       293.203       30350.1
        1.165       396.728       293.203       30350.1
        1.175       396.728       293.203       30350.1
        1.185       396.728       293.203       30350.1
        1.195       396.728       293.203       30350.1
        1.205       396.728       293.203       30350.1
        1.215       396.729       293.203       30350.1
        1.225       396.729       293.203       30350.1
        1.235       396.729       293.203       30350.1
        1.245       396.729       293.203         30350
        1.255       396.729       293.203         30350
        1.265       396.729       293.203         30350
        1.275       396.729       293.203         30350
        1.285       396.729       293.203         30350
        1.295       396.729       293.203         30350
        1.305       396.729       293.203         30350
        1.315       396.729       293.203         30350
        1.325       396.729       293.203         30350
        1.335       396.729       293.203         30350
        1.345       396.729       293.203         30350
        1.355       396.729       293.203         30350
        1.365       396.729       293.203         30350
        1.375       396.729       293.203         30350
        1.385       396.729       293.203         30350
        1.395       396.729       293.202         30350
        1.405       396.729       293.202         30350
        1.415       396.729       293.202         30350
        1.425       396.729       293.202         30350
        1.435       396.729       293.202       30349.9
        1.445       396.729       293.202       30349.9
        1.455       396.729       293.202       30349.9
        1.465       396.729       293.202       30349.9
        1.475       396.729       293.202       30349.9
        1.485       396.729       293.202       30349.9
        1.495       396.729       293.202       30349.9
        1.505       396.729       293.202       30349.9
        1.515       396.729       293.201       30349.9
        1.525       396.729       293.202       30349.8
        1.535       396.729       293.201       30349.9
        1.545       396.729       293.202       30349.8
        1.555       396.729       293.201       30349.8
        1.565       396.729       293.201       30349.8
        1.575       396.729       293.201       30349.8
        1.585       396.729       293.201       30349.8
        1.595       396.729       293.201       30349.8
        1.605       396.729         293.2       30349.8
        1.615       396.729       293.202       30349.7
        1.625       396.729       293.199       30349.8
        1.635       396.728       293.201       30349.6
        1.645       396.719       293.175       30347.2
        1.655       378.744       257.377       26301.7
        1.665        278.75     0.0136024       10000.5
        1.675       278.746   1.20195e-08         10000
        1.685       278.746   1.38579e-13         10000
        1.695       278.746   1.23992e-13         10000
        1.705       278.746   1.80153e-12         10000
        1.715       278.746   1.80154e-12         10000
        1.725       278.746   1.83071e-12         10000
        1.735       278.746   1.92553e-12         10000
        1.745       278.746   1.78695e-12         10000
        1.755       278.746   7.80421e-13         10000
        1.765       278.746   8.53361e-13         10000
        1.775       278.746   1.63378e-12         10000
        1.785       278.746   8.38769e-13         10000
        1.795       278.746   1.38579e-13         10000
        1.805       278.746   2.26104e-13         10000
        1.815       278.746   2.69865e-13         10000
        1.825       278.746   2.47984e-13         10000
        1.835       278.746   3.28215e-13         10000
        1.845       278.746   2.04223e-12         10000
        1.855       278.746   1.79424e-12         10000
        1.865       278.746    1.9547e-12         10000
        1.875       278.746   1.99117e-12         10000
        1.885       278.746    1.7286e-12         10000
        1.895       278.746   1.73589e-12         10000
        1.905       278.746   1.90364e-12         10000
        1.915       278.746   1.68484e-12         10000
        1.925       278.746   1.71401e-12         10000
        1.935       278.746    1.2618e-12         10000
        1.945       278.746   1.23992e-13         10000
        1.955       278.746   1.16699e-13         10000
        1.965       278.746   1.45873e-13         10000
        1.975       278.746   9.19001e-13         10000
        1.985       278.746   1.40768e-12         10000
        1.995       278.746   1.34933e-12         10000
        2.005       278.746   1.32015e-12         10000
        2.015       278.746   7.22073e-13         10000
        2.025       278.746    4.3762e-14         10000
