#           x             T        mag(U)             p
       -4.995       348.432   1.01382e-12        100000
       -4.985       348.432   2.16621e-12        100000
       -4.975       348.432   2.56736e-12        100000
       -4.965       348.432   1.70671e-12        100000
       -4.955       348.432   4.37619e-14        100000
       -4.945       348.432    7.2207e-13        100000
       -4.935       348.432    1.6119e-12        100000
       -4.925       348.432   2.04222e-12        100000
       -4.915       348.432    2.1808e-12        100000
       -4.905       348.432   1.87447e-12        100000
       -4.895       348.432   1.97658e-12        100000
       -4.885       348.432   2.55278e-12        100000
       -4.875       348.432   3.34778e-12        100000
       -4.865       348.432    2.0714e-12        100000
       -4.855       348.432    1.0284e-12        100000
       -4.845       348.432   5.98079e-13        100000
       -4.835       348.432   8.09597e-13        100000
       -4.825       348.432    1.6119e-12        100000
       -4.815       348.432   2.02764e-12        100000
       -4.805       348.432   9.04413e-13        100000
       -4.795       348.432   1.02111e-13        100000
       -4.785       348.432   8.46062e-13        100000
       -4.775       348.432   1.67754e-12        100000
       -4.765       348.432    2.6403e-12        100000
       -4.755       348.432   1.33474e-12        100000
       -4.745       348.432   5.03262e-13        100000
       -4.735       348.432   1.61189e-12        100000
       -4.725       348.432   4.81381e-13        100000
       -4.715       348.432   2.61112e-12        100000
       -4.705       348.432   4.19385e-12        100000
       -4.695       348.432   5.23684e-12        100000
       -4.685       348.432   5.68175e-12        100000
       -4.675       348.432   4.68982e-12        100000
       -4.665       348.432   3.39884e-12        100000
       -4.655       348.432   1.68483e-12        100000
       -4.645       348.432   1.53896e-12        100000
       -4.635       348.432   5.68905e-13        100000
       -4.625       348.432   1.88176e-12        100000
       -4.615       348.432   3.30402e-12        100000
       -4.605       348.432   2.15893e-12        100000
       -4.595       348.432   6.41841e-13        100000
       -4.585       348.432   4.15738e-12        100000
       -4.575       348.432   5.30249e-12        100000
       -4.565       348.432   4.51477e-12        100000
       -4.555       348.432   4.73358e-12        100000
       -4.545       348.432   5.65988e-12        100000
       -4.535       348.432   3.00498e-12        100000
       -4.525       348.432    2.2975e-12        100000
       -4.515       348.432   1.80883e-12        100000
       -4.505       348.432   2.20997e-12        100000
       -4.495       348.432   1.89635e-12        100000
       -4.485       348.432   6.56429e-13        100000
       -4.475       348.432   1.70672e-12        100000
       -4.465       348.432   2.17351e-12        100000
       -4.455       348.432   8.89823e-13        100000
       -4.445       348.432   1.64836e-12        100000
       -4.435       348.432   2.20997e-12        100000
       -4.425       348.432   1.16699e-12        100000
       -4.415       348.432   1.18886e-12        100000
       -4.405       348.432   1.96928e-12        100000
       -4.395       348.432   1.58272e-12        100000
       -4.385       348.432   1.55355e-12        100000
       -4.375       348.432   2.48713e-12        100000
       -4.365       348.432   2.37773e-12        100000
       -4.355       348.432   2.07869e-12        100000
       -4.345       348.432   2.08598e-12        100000
       -4.335       348.432   2.08599e-12        100000
       -4.325       348.432   2.19538e-12        100000
       -4.315       348.432    2.2975e-12        100000
       -4.305       348.432   7.14778e-13        100000
       -4.295       348.432   1.20345e-12        100000
       -4.285       348.432   8.46063e-13        100000
       -4.275       348.432   8.75239e-13        100000
       -4.265       348.432   2.39232e-12        100000
       -4.255       348.432   2.80805e-12        100000
       -4.245       348.432   4.05527e-12        100000
       -4.235       348.432    4.3616e-12        100000
       -4.225       348.432   4.66064e-12        100000
       -4.215       348.432   4.44913e-12        100000
       -4.205       348.432   3.12898e-12        100000
       -4.195       348.432   1.50979e-12        100000
       -4.185       348.432   9.91936e-13        100000
       -4.175       348.432   1.50249e-12        100000
       -4.165       348.432   1.96929e-12        100000
       -4.155       348.432   3.86564e-12        100000
       -4.145       348.432   6.41112e-12        100000
       -4.135       348.432   7.77503e-12        100000
       -4.125       348.432   7.19883e-12        100000
       -4.115       348.432   4.40536e-12        100000
       -4.105       348.432   3.57389e-12        100000
       -4.095       348.432   4.48559e-12        100000
       -4.085       348.432    6.0829e-12        100000
       -4.075       348.432    9.3286e-12        100000
       -4.065       348.432   1.05758e-11        100000
       -4.055       348.432   1.04955e-11        100000
       -4.045       348.432   9.85373e-12        100000
       -4.035       348.432   9.62035e-12        100000
       -4.025       348.432   9.78807e-12        100000
       -4.015       348.432    9.5328e-12        100000
       -4.005       348.432   8.40958e-12        100000
       -3.995       348.432   8.74508e-12        100000
       -3.985       348.432   8.51898e-12        100000
       -3.975       348.432    9.0806e-12        100000
       -3.965       348.432   7.84797e-12        100000
       -3.955       348.432   6.57888e-12        100000
       -3.945       348.432     5.514e-12        100000
       -3.935       348.432   5.55047e-12        100000
       -3.925       348.432   5.36813e-12        100000
       -3.915       348.432   5.82033e-12        100000
       -3.905       348.432    6.3163e-12        100000
       -3.895       348.432   8.18347e-12        100000
       -3.885       348.432   9.38693e-12        100000
       -3.875       348.432   9.65682e-12        100000
       -3.865       348.432   9.67867e-12        100000
       -3.855       348.432   9.57656e-12        100000
       -3.845       348.432   9.05142e-12        100000
       -3.835       348.432   7.76044e-12        100000
       -3.825       348.432    6.3236e-12        100000
       -3.815       348.432   6.84144e-12        100000
       -3.805       348.432   6.98732e-12        100000
       -3.795       348.432   6.12666e-12        100000
       -3.785       348.432   6.95085e-12        100000
       -3.775       348.432   8.44605e-12        100000
       -3.765       348.432   9.13165e-12        100000
       -3.755       348.432   8.31476e-12        100000
       -3.745       348.432    8.0376e-12        100000
       -3.735       348.432   8.11784e-12        100000
       -3.725       348.432   7.76044e-12        100000
       -3.715       348.432   6.46947e-12        100000
       -3.705       348.432   5.41918e-12        100000
       -3.695       348.432   3.87293e-12        100000
       -3.685       348.432   3.44989e-12        100000
       -3.675       348.432   3.15086e-12        100000
       -3.665       348.432   3.39884e-12        100000
       -3.655       348.432   4.79193e-12        100000
       -3.645       348.432   6.87791e-12        100000
       -3.635       348.432   6.86333e-12        100000
       -3.625       348.432   5.65258e-12        100000
       -3.615       348.432   3.96045e-12        100000
       -3.605       348.432   1.64107e-12        100000
       -3.595       348.432    2.0714e-12        100000
       -3.585       348.432   3.73435e-12        100000
       -3.575       348.432   5.28061e-12        100000
       -3.565       348.432   5.52858e-12        100000
       -3.555       348.432   5.00344e-12        100000
       -3.545       348.432    2.9904e-12        100000
       -3.535       348.432   1.86718e-12        100000
       -3.525       348.432   2.32668e-12        100000
       -3.515       348.432   2.83723e-12        100000
       -3.505       348.432   2.99769e-12        100000
       -3.495       348.432   4.48559e-12        100000
       -3.485       348.432   5.98809e-12        100000
       -3.475       348.432   4.90863e-12        100000
       -3.465       348.432   4.62418e-12        100000
       -3.455       348.432   4.54394e-12        100000
       -3.445       348.432   4.71899e-12        100000
       -3.435       348.432   5.75469e-12        100000
       -3.425       348.432   7.32282e-12        100000
       -3.415       348.432   8.60651e-12        100000
       -3.405       348.432   7.86985e-12        100000
       -3.395       348.432   7.16966e-12        100000
       -3.385       348.432   6.46946e-12        100000
       -3.375       348.432   5.47023e-12        100000
       -3.365       348.432   4.05527e-12        100000
       -3.355       348.432   1.47332e-12        100000
       -3.345       348.432   3.93857e-13        100000
       -3.335       348.432   9.70054e-13        100000
       -3.325       348.432   1.40038e-12        100000
       -3.315       348.432   3.01228e-12        100000
       -3.305       348.432   4.98156e-12        100000
       -3.295       348.432   7.66562e-12        100000
       -3.285       348.432    8.0449e-12        100000
       -3.275       348.432    7.4687e-12        100000
       -3.265       348.432   6.22148e-12        100000
