#           x             T        mag(U)             p
       -4.375       348.432   4.27408e-12        100000
       -4.365       348.432   4.90863e-12        100000
       -4.355       348.432   4.74817e-12        100000
       -4.345       348.432    4.4783e-12        100000
       -4.335       348.432   3.74165e-12        100000
       -4.325       348.432   3.36967e-12        100000
       -4.315       348.432   3.58848e-12        100000
       -4.305       348.432   3.54472e-12        100000
       -4.295       348.432   2.95393e-12        100000
       -4.285       348.432   2.22457e-12        100000
       -4.275       348.432   1.42226e-12        100000
       -4.265       348.432   1.69942e-12        100000
       -4.255       348.432   3.12898e-12        100000
       -4.245       348.432   4.30325e-12        100000
       -4.235       348.432   5.34624e-12        100000
       -4.225       348.432   5.30978e-12        100000
       -4.215       348.432   3.87293e-12        100000
       -4.205       348.432   2.12974e-12        100000
       -4.195       348.432   2.88828e-12        100000
       -4.185       348.432   4.52207e-12        100000
       -4.175       348.432   5.65258e-12        100000
       -4.165       348.432   5.82033e-12        100000
       -4.155       348.432   4.28137e-12        100000
       -4.145       348.432   3.36967e-12        100000
       -4.135       348.432   4.12821e-12        100000
       -4.125       348.432   5.92244e-12        100000
       -4.115       348.432    6.3163e-12        100000
       -4.105       348.432   5.34625e-12        100000
       -4.095       348.432   3.53742e-12        100000
       -4.085       348.432    1.1524e-12        100000
       -4.075       348.432   1.67754e-12        100000
       -4.065       348.432   4.27408e-12        100000
       -4.055       348.432    6.6518e-12        100000
       -4.045       348.432   7.08942e-12        100000
       -4.035       348.432   6.35277e-12        100000
       -4.025       348.432   4.53665e-12        100000
       -4.015       348.432   3.65412e-12        100000
       -4.005       348.432   4.38348e-12        100000
       -3.995       348.432   4.60229e-12        100000
       -3.985       348.432   5.50671e-12        100000
       -3.975       348.432   5.44106e-12        100000
       -3.965       348.432   4.95968e-12        100000
       -3.955       348.432   5.44836e-12        100000
       -3.945       348.432   5.38272e-12        100000
       -3.935       348.432   5.43376e-12        100000
       -3.925       348.432   5.75469e-12        100000
       -3.915       348.432   5.65988e-12        100000
       -3.905       348.432   4.71899e-12        100000
       -3.895       348.432   4.61688e-12        100000
       -3.885       348.432   5.82034e-12        100000
       -3.875       348.432   5.59423e-12        100000
       -3.865       348.432   5.53588e-12        100000
       -3.855       348.432   5.62341e-12        100000
       -3.845       348.432   4.68252e-12        100000
       -3.835       348.432   2.80805e-12        100000
       -3.825       348.432   9.99232e-13        100000
       -3.815       348.432   1.54625e-12        100000
       -3.805       348.432   4.11362e-12        100000
       -3.795       348.432   6.15584e-12        100000
       -3.785       348.432    6.2069e-12        100000
       -3.775       348.432   3.50096e-12        100000
       -3.765       348.432   5.54317e-13        100000
       -3.755       348.432   9.26294e-13        100000
       -3.745       348.432   2.51631e-12        100000
       -3.735       348.432   4.89404e-12        100000
       -3.725       348.432   5.90057e-12        100000
       -3.715       348.432   4.95968e-12        100000
       -3.705       348.432   3.97504e-12        100000
       -3.695       348.432   3.38426e-12        100000
       -3.685       348.432   3.53742e-12        100000
       -3.675       348.432    3.9094e-12        100000
       -3.665       348.432    3.5666e-12        100000
       -3.655       348.432   2.91746e-12        100000
       -3.645       348.432    1.4879e-12        100000
       -3.635       348.432   1.89635e-12        100000
       -3.625       348.432   5.30249e-12        100000
       -3.615       348.432   6.86333e-12        100000
       -3.605       348.432   3.74164e-12        100000
       -3.595       348.432   8.75236e-14        100000
       -3.585       348.432     1.838e-12        100000
       -3.575       348.432   1.65566e-12        100000
       -3.565       348.432    2.9904e-13        100000
       -3.555       348.432   2.67677e-12        100000
       -3.545       348.432    5.7401e-12        100000
       -3.535       348.432   5.76928e-12        100000
       -3.525       348.432    3.5593e-12        100000
       -3.515       348.432    5.3973e-13        100000
       -3.505       348.432   4.74087e-13        100000
       -3.495       348.432   2.15892e-12        100000
       -3.485       348.432   2.66219e-12        100000
       -3.475       348.432   7.65833e-13        100000
       -3.465       348.432   1.40767e-12        100000
       -3.455       348.432   1.85258e-12        100000
       -3.445       348.432    1.9474e-12        100000
       -3.435       348.432   3.28215e-13        100000
       -3.425       348.432   1.99116e-12        100000
       -3.415       348.432   1.21075e-12        100000
       -3.405       348.432   1.40767e-12        100000
       -3.395       348.432   2.14433e-12        100000
       -3.385       348.432   1.29098e-12        100000
       -3.375       348.432   2.84452e-13        100000
       -3.365       348.432   2.13704e-12        100000
       -3.355       348.432   1.70672e-12        100000
       -3.345       348.432   3.28214e-13        100000
       -3.335       348.432   8.24183e-13        100000
       -3.325       348.432   9.62763e-13        100000
       -3.315       348.432   5.76199e-13        100000
       -3.305       348.432   1.77965e-12        100000
       -3.295       348.432   2.21727e-12        100000
       -3.285       348.432   9.55468e-13        100000
       -3.275       348.432   1.01381e-12        100000
       -3.265       348.432   8.24182e-13        100000
       -3.255       348.432   1.94012e-12        100000
       -3.245       348.432   1.61919e-12        100000
       -3.235       348.432   1.11593e-12        100000
       -3.225       348.432   1.13781e-12        100000
       -3.215       348.432   9.33587e-13        100000
       -3.205       348.432   5.83492e-13        100000
       -3.195       348.432   5.83492e-13        100000
       -3.185       348.432   1.82341e-13        100000
       -3.175       348.432   2.69865e-13        100000
       -3.165       348.432    3.7927e-13        100000
       -3.155       348.432   1.23992e-13        100000
       -3.145       348.432   3.64683e-13        100000
       -3.135       348.432   1.07946e-12        100000
       -3.125       348.432   2.02034e-12        100000
       -3.115       348.432   1.90364e-12        100000
       -3.105       348.432   1.92552e-12        100000
       -3.095       348.432    1.1524e-12        100000
       -3.085       348.432   3.13627e-13        100000
       -3.075       348.432   1.38579e-13        100000
       -3.065       348.432   5.25143e-13        100000
       -3.055       348.432   3.57389e-13        100000
       -3.045       348.432   4.30326e-13        100000
       -3.035       348.432   1.27639e-12        100000
       -3.025       348.432   1.91823e-12        100000
       -3.015       348.432     1.838e-12        100000
       -3.005       348.432   1.67024e-12        100000
       -2.995       348.432   1.42226e-12        100000
       -2.985       348.432   6.41841e-13        100000
       -2.975       348.432   1.21074e-12        100000
       -2.965       348.432   2.84452e-13        100000
       -2.955       348.432   3.57389e-13        100000
       -2.945       348.432   1.55355e-12        100000
       -2.935       348.432   1.23992e-12        100000
       -2.925       348.432   3.86564e-13        100000
       -2.915       348.432   1.75048e-13        100000
       -2.905       348.432   2.18809e-13        100000
       -2.895       348.432   7.22072e-13        100000
       -2.885       348.432   7.51246e-13        100000
       -2.875       348.432   8.75237e-14        100000
       -2.865       348.432   5.03262e-13        100000
       -2.855       348.432   1.42226e-12        100000
       -2.845       348.432   2.73512e-12        100000
       -2.835       348.432   2.07869e-12        100000
       -2.825       348.432   5.47024e-13        100000
       -2.815       348.432   8.38769e-13        100000
       -2.805       348.432   1.82341e-12        100000
       -2.795       348.432   3.75623e-12        100000
       -2.785       348.432   2.39961e-12        100000
       -2.775       348.432    3.7927e-13        100000
       -2.765       348.432   1.50978e-12        100000
       -2.755       348.432   2.49443e-12        100000
       -2.745       348.432   1.06487e-12        100000
       -2.735       348.432   9.91938e-13        100000
       -2.725       348.432   2.22456e-12        100000
       -2.715       348.432   2.20997e-12        100000
       -2.705       348.432   1.10864e-12        100000
       -2.695       348.432   1.73589e-12        100000
       -2.685       348.432   3.71977e-12        100000
       -2.675       348.432   3.26027e-12        100000
       -2.665       348.432   1.16698e-13        100000
       -2.655       348.432   2.89558e-12        100000
       -2.645       348.432    2.5309e-12        100000
       -2.635       348.432   1.16698e-13        100000
       -2.625       348.432   2.83723e-12        100000
       -2.615       348.432   1.73589e-12        100000
       -2.605       348.432   1.34203e-12        100000
       -2.595       348.432   3.42072e-12        100000
       -2.585       348.432    1.9547e-12        100000
       -2.575       348.432   4.15738e-13        100000
       -2.565       348.432   2.17351e-12        100000
       -2.555       348.432   2.36314e-12        100000
       -2.545       348.432   1.46602e-12        100000
       -2.535       348.432   1.17428e-12        100000
       -2.525       348.432   4.15738e-13        100000
       -2.515       348.432   9.04413e-13        100000
       -2.505       348.432   2.37773e-12        100000
       -2.495       348.432   2.58195e-12        100000
       -2.485       348.432   2.74971e-12        100000
       -2.475       348.432   1.98388e-12        100000
       -2.465       348.432   2.04952e-12        100000
       -2.455       348.432   1.69212e-12        100000
       -2.445       348.432   6.49135e-13        100000
       -2.435       348.432   1.42956e-12        100000
       -2.425       348.432   1.58272e-12        100000
       -2.415       348.432   4.52207e-13        100000
       -2.405       348.432   1.59731e-12        100000
       -2.395       348.432   2.85911e-12        100000
       -2.385       348.432   1.63378e-12        100000
       -2.375       348.432   1.34932e-12        100000
       -2.365       348.432   2.17351e-12        100000
       -2.355       348.432   6.41841e-13        100000
       -2.345       348.432   3.23109e-12        100000
       -2.335       348.432   3.26026e-12        100000
       -2.325       348.432   1.70672e-12        100000
       -2.315       348.432   1.31286e-13        100000
       -2.305       348.432   1.69942e-12        100000
       -2.295       348.432   2.55278e-13        100000
       -2.285       348.432   9.48172e-13        100000
       -2.275       348.432   1.47331e-12        100000
       -2.265       348.432   9.26295e-13        100000
       -2.255       348.432   1.31286e-12        100000
       -2.245       348.432   2.91746e-14        100000
       -2.235       348.432   1.42226e-12        100000
       -2.225       348.432   2.24645e-12        100000
       -2.215       348.432   8.02302e-13        100000
       -2.205       348.432    2.0641e-12        100000
       -2.195       348.432   2.93934e-12        100000
       -2.185       348.432   2.97581e-12        100000
       -2.175       348.432   2.07869e-12        100000
       -2.165       348.432    1.2618e-12        100000
       -2.155       348.432   1.52438e-12        100000
       -2.145       348.432   1.50249e-12        100000
       -2.135       348.432   1.33473e-12        100000
       -2.125       348.432   9.77348e-13        100000
       -2.115       348.432   1.09405e-12        100000
       -2.105       348.432   7.80421e-13        100000
       -2.095       348.432   2.47984e-13        100000
       -2.085       348.432   1.37121e-12        100000
       -2.075       348.432   3.46448e-12        100000
       -2.065       348.432   4.21573e-12        100000
       -2.055       348.432   2.21727e-12        100000
       -2.045       348.432   1.75048e-13        100000
       -2.035       348.432   1.07946e-12        100000
       -2.025       348.432   6.27254e-13        100000
       -2.015       348.432   9.48176e-13        100000
       -2.005       348.432   1.90364e-12        100000
       -1.995       348.432   7.14778e-13        100000
       -1.985       348.432   6.85603e-13        100000
       -1.975       348.432   1.07946e-12        100000
       -1.965       348.432    3.7927e-13        100000
       -1.955       348.432   1.29098e-12        100000
       -1.945       348.432   1.21074e-12        100000
       -1.935       348.432   2.16621e-12        100000
       -1.925       348.432   2.37773e-12        100000
       -1.915       348.432   2.00575e-12        100000
       -1.905       348.432   2.07869e-12        100000
       -1.895       348.432   2.77158e-12        100000
       -1.885       348.432   3.30402e-12        100000
       -1.875       348.432   3.13627e-12        100000
       -1.865       348.432   2.39232e-12        100000
       -1.855       348.432   2.07869e-12        100000
       -1.845       348.432   1.40767e-12        100000
       -1.835       348.432   1.81612e-12        100000
       -1.825       348.432   3.47907e-12        100000
       -1.815       348.432   4.20114e-12        100000
       -1.805       348.432   2.50901e-12        100000
       -1.795       348.432   8.02302e-14        100000
       -1.785       348.432   1.79424e-12        100000
       -1.775       348.432   2.65489e-12        100000
       -1.765       348.432   2.86641e-12        100000
       -1.755       348.432   1.64107e-12        100000
       -1.745       348.432    3.2092e-13        100000
       -1.735       348.432   1.59002e-12        100000
       -1.725       348.432    2.7643e-12        100000
       -1.715       348.432   2.78617e-12        100000
       -1.705       348.432   2.19538e-12        100000
       -1.695       348.432   1.27639e-12        100000
       -1.685       348.432   1.05028e-12        100000
       -1.675       348.432   3.06333e-13        100000
       -1.665       348.432   8.02303e-13        100000
       -1.655       348.432   2.27561e-12        100000
       -1.645       348.432   2.04951e-12        100000
       -1.635       348.432   9.11704e-13        100000
       -1.625       348.432   5.25143e-13        100000
       -1.615       348.432   1.17427e-12        100000
       -1.605       348.432   1.23992e-12        100000
       -1.595       348.432   1.17428e-12        100000
       -1.585       348.432    1.1451e-12        100000
       -1.575       348.432   1.15969e-12        100000
       -1.565       348.432   1.82341e-12        100000
       -1.555       348.432   2.10057e-12        100000
       -1.545       348.432   1.40767e-12        100000
       -1.535       348.432   8.89823e-13        100000
       -1.525       348.432   4.06256e-12        100000
       -1.515       348.432   5.41188e-12        100000
       -1.505       348.432   4.11362e-12        100000
       -1.495       348.432   2.35585e-12        100000
       -1.485       348.432     2.757e-12        100000
       -1.475       348.432   3.09981e-12        100000
       -1.465       348.432   1.94741e-12        100000
       -1.455       348.432   3.64683e-13        100000
       -1.445       348.432   1.31286e-12        100000
       -1.435       348.432   1.92553e-12        100000
       -1.425       348.432   9.48174e-14        100000
       -1.415       348.432   1.76506e-12        100000
       -1.405       348.432   3.11439e-12        100000
       -1.395       348.432   4.98885e-12        100000
       -1.385       348.432   5.42647e-12        100000
       -1.375       348.432   4.35431e-12        100000
       -1.365       348.432    3.0998e-12        100000
       -1.355       348.432   2.79347e-12        100000
       -1.345       348.432   2.74241e-12        100000
       -1.335       348.432   3.30402e-12        100000
       -1.325       348.432   2.95392e-12        100000
       -1.315       348.432   3.12168e-12        100000
       -1.305       348.432   4.48559e-12        100000
       -1.295       348.432   7.27177e-12        100000
       -1.285       348.432   8.09595e-12        100000
       -1.275       348.432   5.89327e-12        100000
       -1.265       348.432   3.54471e-12        100000
       -1.255       348.432   2.39231e-12        100000
       -1.245       348.432    3.0998e-12        100000
       -1.235       348.432   4.89403e-12        100000
       -1.225       348.432   6.13396e-12        100000
       -1.215       348.432   6.50594e-12        100000
       -1.205       348.432   6.63722e-12        100000
       -1.195       348.432     5.638e-12        100000
       -1.185       348.432   3.73435e-12        100000
       -1.175       348.432   1.56814e-12        100000
       -1.165       348.432   1.96928e-13        100000
       -1.155       348.432     4.595e-13        100000
       -1.145       348.432   3.10709e-12        100000
       -1.135       348.432   5.81304e-12        100000
       -1.125       348.432   7.15507e-12        100000
       -1.115       348.432   7.29365e-12        100000
       -1.105       348.432   5.68904e-12        100000
       -1.095       348.432   4.90133e-12        100000
       -1.085       348.432    3.4499e-12        100000
       -1.075       348.432   2.95393e-12        100000
       -1.065       348.432   2.36314e-12        100000
       -1.055       348.432   2.91016e-12        100000
       -1.045       348.432   4.66064e-12        100000
       -1.035       348.432   5.92974e-12        100000
       -1.025       348.432   4.60229e-12        100000
       -1.015       348.432    2.9831e-12        100000
       -1.005       348.432   2.70595e-12        100000
       -0.995       348.432   3.65412e-12        100000
       -0.985       348.432   5.49941e-12        100000
       -0.975       348.432    7.0019e-12        100000
       -0.965       348.432   6.98002e-12        100000
       -0.955       348.432    6.2069e-12        100000
       -0.945       348.432   6.63723e-12        100000
       -0.935       348.432    6.6664e-12        100000
       -0.925       348.432   6.38195e-12        100000
       -0.915       348.432   6.73934e-12        100000
       -0.905       348.432   6.59346e-12        100000
       -0.895       348.432   4.75546e-12        100000
       -0.885       348.432   1.10499e-11        100000
       -0.875       348.432   2.74183e-10        100000
       -0.865       348.432   6.92622e-09        100000
       -0.855       348.432   1.43093e-07        100000
       -0.845       348.432   2.38501e-06        100000
       -0.835       348.432   3.17772e-05        100000
       -0.825       348.432   0.000335247       99999.9
       -0.815       348.431    0.00277196         99999
       -0.805       348.425     0.0177707       99993.4
       -0.795       348.399      0.087452       99967.4
       -0.785        348.31      0.328631       99877.4
       -0.775       348.078      0.949749       99645.7
       -0.765       347.625       2.16619       99193.2
       -0.755       346.918       4.06591         98490
       -0.745       345.983       6.58007       97565.9
       -0.735       344.875       9.56407       96478.9
       -0.725       343.647       12.8777         95284
       -0.715       342.339       16.4158       94022.2
       -0.705       340.977       20.1077       92721.1
       -0.695       339.577       23.9077         91398
       -0.685       338.152       27.7856       90064.6
       -0.675       336.708       31.7213       88728.4
       -0.665       335.253       35.7004       87394.7
       -0.655       333.788       39.7126       86067.4
       -0.645       332.316       43.7508       84748.9
       -0.635       330.841        47.809       83441.4
       -0.625       329.363       51.8835         82146
       -0.615       327.883       55.9709       80863.9
       -0.605       326.403        60.069       79595.7
       -0.595       324.923        64.176       78341.8
       -0.585       323.444       68.2901       77102.8
       -0.575       321.966       72.4105       75878.7
       -0.565        320.49       76.5361       74669.8
       -0.555       319.015       80.6661       73476.2
       -0.545       317.542          84.8       72297.9
       -0.535       316.072        88.937       71134.9
       -0.525       314.604        93.077       69987.2
       -0.515       313.138       97.2192       68854.7
       -0.505       311.676       101.364       67737.5
       -0.495       310.216        105.51       66635.3
       -0.485       308.759       109.657       65548.2
       -0.475       307.304       113.807       64475.9
       -0.465       305.853       117.957       63418.5
       -0.455       304.406       122.108       62375.6
       -0.445        302.96       126.259       61347.4
       -0.435       301.519       130.411       60333.6
       -0.425       300.081       134.564         59334
       -0.415       298.645       138.716       58348.6
       -0.405       297.213        142.87       57377.2
       -0.395       295.785       147.024       56419.7
       -0.385       294.361       151.176         55476
       -0.375       292.939        155.33       54545.7
       -0.365       291.522       159.482         53629
       -0.355       290.107       163.635       52725.5
       -0.345       288.696       167.787       51835.3
       -0.335       287.291       171.937       50958.2
       -0.325       285.886       176.087       50093.9
       -0.315       284.487       180.237       49242.5
       -0.305       283.091       184.385       48403.6
       -0.295       281.699       188.533       47577.3
       -0.285       280.312       192.677       46763.4
       -0.275       278.927       196.822       45961.8
       -0.265       277.548       200.963       45172.4
       -0.255       276.172       205.103       44395.1
       -0.245       274.801        209.24       43629.6
       -0.235       273.434       213.373       42876.2
       -0.225       272.071       217.503       42134.5
       -0.215       270.714       221.629       41404.7
       -0.205       269.361       225.749       40686.5
       -0.195       268.014       229.864       39980.1
       -0.185       266.673       233.971       39285.5
       -0.175       265.337        238.07       38602.6
       -0.165        264.01       242.157       37931.7
       -0.155       262.689       246.231         37273
       -0.145       261.377       250.289       36626.8
       -0.135       260.076       254.324       35993.5
       -0.125       258.787       258.332         35374
       -0.115       257.513       262.302       34769.1
       -0.105       256.258       266.225       34180.4
       -0.095       255.027        270.08         33610
       -0.085        253.83       273.843         33061
       -0.075       252.677       277.475       32538.3
       -0.065       251.585       280.924       32048.4
       -0.055       250.578       284.113       31600.9
       -0.045       249.688       286.941       31208.3
       -0.035       248.953       289.288       30885.2
       -0.025       248.404       291.052       30643.9
       -0.015       248.049         292.2       30487.3
       -0.005        247.86       292.817         30403
        0.005       247.781       293.081       30367.2
        0.015       247.755       293.168       30355.2
        0.025        247.75        293.19         30352
        0.035       247.749       293.196       30351.2
        0.045        247.75       293.199       30350.9
        0.055       247.751         293.2       30350.7
        0.065       247.752       293.201       30350.6
        0.075       247.754       293.201       30350.6
        0.085       247.755       293.201       30350.7
        0.095       247.757         293.2       30350.7
        0.105       247.759         293.2       30350.7
        0.115        247.76         293.2       30350.7
        0.125       247.762       293.201       30350.7
        0.135       247.764       293.201       30350.6
        0.145       247.766       293.201       30350.6
        0.155       247.768       293.201       30350.5
        0.165        247.77       293.201       30350.5
        0.175       247.772       293.202       30350.5
        0.185       247.774       293.202       30350.5
        0.195       247.777       293.202       30350.5
        0.205       247.779       293.202       30350.4
        0.215       247.782       293.202       30350.4
        0.225       247.785       293.202       30350.4
        0.235       247.788       293.202       30350.4
        0.245       247.791       293.202       30350.4
        0.255       247.795       293.202       30350.4
        0.265       247.798       293.202       30350.3
        0.275       247.803       293.203       30350.3
        0.285       247.806       293.203       30350.3
        0.295       247.811       293.203       30350.3
        0.305       247.816       293.203       30350.3
        0.315       247.821       293.203       30350.3
        0.325       247.827       293.203       30350.3
        0.335       247.832       293.203       30350.3
        0.345       247.839       293.203       30350.3
        0.355       247.846       293.203       30350.3
        0.365       247.853       293.203       30350.2
        0.375       247.861       293.203       30350.2
        0.385        247.87       293.203       30350.2
        0.395        247.88       293.203       30350.2
        0.405       247.892       293.203       30350.2
        0.415       247.904       293.203       30350.2
        0.425       247.918       293.203       30350.2
        0.435       247.933       293.203       30350.2
        0.445       247.951       293.203       30350.2
        0.455       247.972       293.203       30350.2
        0.465       247.996       293.203       30350.2
        0.475       248.024       293.203       30350.2
        0.485       248.059       293.203       30350.2
        0.495       248.101       293.203       30350.2
        0.505       248.153       293.203       30350.1
        0.515       248.221       293.203       30350.1
        0.525       248.313       293.203       30350.1
        0.535       248.448       293.203       30350.1
        0.545       248.661       293.203       30350.1
        0.555       249.396       293.203       30350.1
        0.565       254.333       293.202         30350
        0.575       272.432       293.196       30349.8
        0.585       308.844       293.188       30349.9
        0.595       351.727       293.193       30350.2
        0.605       381.008       293.201       30350.2
        0.615       392.915       293.203       30350.1
        0.625       396.042       293.203       30350.1
        0.635        396.62       293.203         30350
        0.645       396.703       293.203         30350
        0.655       396.714       293.203         30350
        0.665       396.717       293.202         30350
        0.675       396.718       293.202         30350
        0.685       396.719       293.202         30350
        0.695       396.721       293.202         30350
        0.705       396.721       293.202         30350
        0.715       396.722       293.202         30350
        0.725       396.723       293.202         30350
        0.735       396.724       293.202         30350
        0.745       396.724       293.202         30350
        0.755       396.725       293.202         30350
        0.765       396.725       293.202         30350
        0.775       396.725       293.202       30349.9
        0.785       396.726       293.202       30349.9
        0.795       396.726       293.202       30349.9
        0.805       396.726       293.202       30349.9
        0.815       396.726       293.202       30349.9
        0.825       396.727       293.201       30349.9
        0.835       396.727       293.201       30349.9
        0.845       396.727       293.201       30349.9
        0.855       396.727       293.201       30349.9
        0.865       396.727       293.201       30349.8
        0.875       396.727       293.201       30349.8
        0.885       396.727       293.201       30349.8
        0.895       396.727       293.201       30349.8
        0.905       396.727       293.201       30349.8
        0.915       396.727         293.2       30349.8
        0.925       396.728         293.2       30349.8
        0.935       396.728         293.2       30349.7
        0.945       396.728         293.2       30349.7
        0.955       396.727         293.2       30349.7
        0.965       396.728       293.199       30349.7
        0.975       396.727         293.2       30349.6
        0.985       396.728       293.199       30349.7
        0.995       396.727       293.199       30349.6
        1.005       396.728       293.198       30349.6
        1.015       396.727       293.199       30349.5
        1.025       396.728       293.197       30349.6
        1.035       396.727       293.198       30349.4
        1.045       396.727       293.197       30349.5
        1.055       396.727       293.198       30349.4
        1.065       396.727       293.197       30349.4
        1.075       396.727       293.197       30349.3
        1.085       396.726       293.196       30349.2
        1.095       396.677       293.102       30338.1
        1.105       328.063       145.179       17160.8
        1.115       278.746   0.000712015         10000
        1.125       278.746   6.27668e-10         10000
        1.135       278.746   1.29097e-12         10000
        1.145       278.746   1.40768e-12         10000
        1.155       278.746   1.88906e-12         10000
        1.165       278.746   1.99847e-12         10000
        1.175       278.746   1.85988e-12         10000
        1.185       278.746   1.92553e-12         10000
        1.195       278.746   2.12975e-12         10000
        1.205       278.746   1.79424e-12         10000
        1.215       278.746   2.12975e-12         10000
        1.225       278.746   1.99847e-12         10000
        1.235       278.746   1.86718e-12         10000
        1.245       278.746   1.87447e-12         10000
        1.255       278.746   2.02034e-12         10000
        1.265       278.746   2.10057e-12         10000
        1.275       278.746   2.15892e-12         10000
        1.285       278.746   1.88176e-12         10000
        1.295       278.746   2.02764e-12         10000
        1.305       278.746   1.90364e-12         10000
        1.315       278.746   2.15163e-12         10000
        1.325       278.746   2.10787e-12         10000
        1.335       278.746   2.09328e-12         10000
        1.345       278.746   1.85989e-12         10000
        1.355       278.746    2.0714e-12         10000
        1.365       278.746   7.95009e-13         10000
        1.375       278.746   1.23992e-13         10000
        1.385       278.746   7.29367e-14         10000
        1.395       278.746   1.38579e-13         10000
        1.405       278.746   2.04222e-13         10000
        1.415       278.746   1.23992e-13         10000
        1.425       278.746    2.1881e-13         10000
        1.435       278.746   9.99231e-13         10000
        1.445       278.746   1.80153e-12         10000
        1.455       278.746   7.87715e-13         10000
        1.465       278.746   1.45873e-13         10000
        1.475       278.746   2.18809e-13         10000
        1.485       278.746   8.75239e-14         10000
        1.495       278.746   2.26104e-13         10000
        1.505       278.746   8.02302e-14         10000
        1.515       278.746   1.31286e-13         10000
        1.525       278.746   2.04222e-13         10000
        1.535       278.746   1.23992e-13         10000
        1.545       278.746    2.9904e-13         10000
        1.555       278.746   3.35508e-13         10000
        1.565       278.746   2.77159e-13         10000
        1.575       278.746   2.04222e-13         10000
        1.585       278.746   7.29365e-15         10000
        1.595       278.746   9.48177e-14         10000
        1.605       278.746   2.47984e-13         10000
        1.615       278.746    2.1881e-13         10000
        1.625       278.746   7.29366e-14         10000
        1.635       278.746   1.96929e-13         10000
        1.645       278.746   2.04222e-13         10000
        1.655       278.746   1.89635e-13         10000
        1.665       278.746   1.30557e-12         10000
        1.675       278.746    1.7213e-12         10000
        1.685       278.746    2.1881e-13         10000
        1.695       278.746   1.67754e-13         10000
        1.705       278.746   4.37619e-14         10000
        1.715       278.746   9.26297e-13         10000
        1.725       278.746   1.71401e-12         10000
        1.735       278.746   1.63378e-12         10000
        1.745       278.746   1.67754e-13         10000
        1.755       278.746   1.02111e-13         10000
        1.765       278.746    1.3858e-13         10000
        1.775       278.746   3.20921e-13         10000
        1.785       278.746   1.99847e-12         10000
        1.795       278.746   1.93282e-12         10000
        1.805       278.746   1.57543e-12         10000
        1.815       278.746   2.69866e-13         10000
        1.825       278.746   3.93858e-13         10000
        1.835       278.746   9.48175e-14         10000
        1.845       278.746   1.87447e-12         10000
        1.855       278.746   1.88176e-12         10000
        1.865       278.746   6.56429e-13         10000
        1.875       278.746   3.79271e-13         10000
        1.885       278.746   1.67754e-13         10000
        1.895       278.746   4.30326e-13         10000
        1.905       278.746   1.09405e-12         10000
        1.915       278.746    1.8453e-12         10000
        1.925       278.746   1.75047e-12         10000
        1.935       278.746   2.00575e-12         10000
