#           x             T        mag(U)             p
       -1.975       348.432   2.08599e-12        100000
       -1.965       348.432   4.10632e-12        100000
       -1.955       348.432   5.21496e-12        100000
       -1.945       348.432   5.41188e-12        100000
       -1.935       348.432   3.83646e-12        100000
       -1.925       348.432   1.35662e-12        100000
       -1.915       348.432   4.88674e-13        100000
       -1.905       348.432   2.47984e-13        100000
       -1.895       348.432   2.18809e-12        100000
       -1.885       348.432   4.23032e-12        100000
       -1.875       348.432   4.25949e-12        100000
       -1.865       348.432   2.93204e-12        100000
       -1.855       348.432   2.72782e-12        100000
       -1.845       348.432   3.58119e-12        100000
       -1.835       348.432   4.73358e-12        100000
       -1.825       348.432   5.27331e-12        100000
       -1.815       348.432    3.4499e-12        100000
       -1.805       348.432   3.80729e-12        100000
       -1.795       348.432   4.80652e-12        100000
       -1.785       348.432   5.03991e-12        100000
       -1.775       348.432   4.39808e-12        100000
       -1.765       348.432   2.52361e-12        100000
       -1.755       348.432   5.90786e-13        100000
       -1.745       348.432    2.4069e-13        100000
       -1.735       348.432   2.62571e-13        100000
       -1.725       348.432   5.98079e-13        100000
       -1.715       348.432   3.57389e-13        100000
       -1.705       348.432   2.69865e-12        100000
       -1.695       348.432   3.91669e-12        100000
       -1.685       348.432    8.8399e-12        100000
       -1.675       348.432   8.45189e-11        100000
       -1.665       348.432   9.76815e-10        100000
       -1.655       348.432   1.02346e-08        100000
       -1.645       348.432   9.51645e-08        100000
       -1.635       348.432    7.8233e-07        100000
       -1.625       348.432   5.66942e-06        100000
       -1.615       348.432   3.61111e-05        100000
       -1.605       348.432   0.000201544       99999.9
       -1.595       348.432   0.000982531       99999.6
       -1.585        348.43    0.00417036       99998.5
       -1.575       348.427     0.0153636       99994.2
       -1.565       348.414     0.0490014       99981.7
       -1.555       348.382      0.135179       99949.5
       -1.545       348.312       0.32324       99879.2
       -1.535       348.181      0.674565       99748.1
       -1.525       347.968       1.24353       99536.1
       -1.515       347.666       2.05811       99233.2
       -1.505       347.272       3.11395       98841.7
       -1.495       346.799       4.38274         98373
       -1.485       346.263       5.82604       97842.1
       -1.475       345.677       7.40586       97263.9
       -1.465       345.051       9.08994       96650.9
       -1.455       344.397        10.853       96012.5
       -1.445       343.722       12.6762       95356.3
       -1.435        343.03       14.5455       94687.4
       -1.425       342.326       16.4506       94009.8
       -1.415       341.612        18.384       93326.6
       -1.405        340.89       20.3401       92639.6
       -1.395       340.163       22.3143       91950.6
       -1.385        339.43       24.3034       91260.9
       -1.375       338.694       26.3048       90571.4
       -1.365       337.955       28.3162       89882.9
       -1.355       337.214       30.3362       89196.1
       -1.345       336.471       32.3632       88511.4
       -1.335       335.727       34.3963       87829.1
       -1.325       334.981       36.4346       87149.6
       -1.315       334.236       38.4773       86473.2
       -1.305       333.489       40.5238         85800
       -1.295       332.741       42.5737       85130.3
       -1.285       331.994       44.6265         84464
       -1.275       331.246       46.6819       83801.4
       -1.265       330.499       48.7396       83142.5
       -1.255       329.751       50.7994       82487.5
       -1.245       329.004       52.8609       81836.2
       -1.235       328.257       54.9241       81188.9
       -1.225        327.51       56.9888       80545.5
       -1.215       326.764       59.0548       79906.1
       -1.205       326.018       61.1219       79270.6
       -1.195       325.273       63.1902       78639.3
       -1.185       324.528       65.2595       78011.8
       -1.175       323.784       67.3297       77388.4
       -1.165       323.039       69.4006         76769
       -1.155       322.296       71.4724       76153.7
       -1.145       321.553       73.5448       75542.4
       -1.135       320.812       75.6179       74935.1
       -1.125        320.07       77.6916       74331.9
       -1.115       319.329       79.7658       73732.5
       -1.105       318.589       81.8406       73137.3
       -1.095        317.85       83.9157       72546.1
       -1.085       317.111       85.9913       71958.8
       -1.075       316.373       88.0673       71375.4
       -1.065       315.636       90.1437         70796
       -1.055       314.899       92.2204       70220.6
       -1.045       314.164       94.2974       69649.1
       -1.035       313.429       96.3746       69081.6
       -1.025       312.695       98.4522       68517.9
       -1.015       311.962        100.53         67958
       -1.005       311.228       102.608       67402.1
       -0.995       310.496       104.686         66850
       -0.985       309.765       106.765       66301.7
       -0.975       309.036       108.843       65757.3
       -0.965       308.306       110.922       65216.5
       -0.955       307.577       113.001       64679.7
       -0.945       306.849        115.08       64146.5
       -0.935       306.122       117.159       63617.1
       -0.925       305.396       119.239       63091.4
       -0.915       304.671       121.318       62569.5
       -0.905       303.946       123.398       62051.2
       -0.895       303.222       125.477       61536.5
       -0.885         302.5       127.557       61025.6
       -0.875       301.778       129.637       60518.2
       -0.865       301.056       131.716       60014.4
       -0.855       300.336       133.796       59514.3
       -0.845       299.616       135.876       59017.6
       -0.835       298.898       137.956       58524.6
       -0.825        298.18       140.036         58035
       -0.815       297.463       142.116         57549
       -0.805       296.747       144.196       57066.5
       -0.795       296.031       146.276       56587.4
       -0.785       295.317       148.355       56111.8
       -0.775       294.603       150.435       55639.6
       -0.765       293.891       152.515       55170.8
       -0.755       293.179       154.595       54705.5
       -0.745       292.469       156.675       54243.5
       -0.735       291.759       158.755       53784.9
       -0.725       291.049       160.834       53329.6
       -0.715       290.341       162.914       52877.6
       -0.705       289.634       164.994       52428.9
       -0.695       288.927       167.073       51983.5
       -0.685       288.221       169.152       51541.4
       -0.675       287.517       171.232       51102.5
       -0.665       286.814       173.311       50666.9
       -0.655        286.11        175.39       50234.5
       -0.645       285.408       177.469       49805.1
       -0.635       284.707       179.548       49379.1
       -0.625       284.007       181.627       48956.1
       -0.615       283.308       183.705       48536.4
       -0.605        282.61       185.783       48119.7
       -0.595       281.912       187.862       47706.1
       -0.585       281.216        189.94       47295.7
       -0.575        280.52       192.017       46888.3
       -0.565       279.826       194.095         46484
       -0.555       279.131       196.172       46082.6
       -0.545       278.438        198.25       45684.3
       -0.535       277.747       200.326         45289
       -0.525       277.057       202.403       44896.7
       -0.515       276.366       204.479       44507.4
       -0.505       275.678       206.555         44121
       -0.495        274.99       208.631       43737.6
       -0.485       274.303       210.705       43357.2
       -0.475       273.616       212.781       42979.6
       -0.465       272.932       214.855       42604.9
       -0.455       272.248       216.928       42233.1
       -0.445       271.565       219.002       41864.2
       -0.435       270.883       221.073       41498.3
       -0.425       270.202       223.146         41135
       -0.415       269.523       225.216       40774.8
       -0.405       268.844       227.288       40417.3
       -0.395       268.167       229.357       40062.6
       -0.385        267.49       231.425       39710.9
       -0.375       266.815       233.493       39361.8
       -0.365       266.142       235.559       39015.7
       -0.355       265.469       237.624       38672.4
       -0.345       264.798       239.688       38331.8
       -0.335       264.129        241.75       37994.2
       -0.325       263.459        243.81       37659.4
       -0.315       262.793       245.868       37327.4
       -0.305       262.127       247.924       36998.3
       -0.295       261.464       249.978       36672.1
       -0.285       260.802       252.027       36348.9
       -0.275       260.142       254.075       36028.5
       -0.265       259.485       256.118       35711.4
       -0.255       258.829       258.156       35397.2
       -0.245       258.177        260.19       35086.2
       -0.235       257.527       262.216       34778.5
       -0.225       256.879       264.236       34474.3
       -0.215       256.236       266.246       34173.6
       -0.205       255.597       268.245       33876.8
       -0.195       254.963       270.233         33584
       -0.185       254.335       272.204       33295.8
       -0.175       253.714       274.156       33012.3
       -0.165       253.101       276.084       32734.5
       -0.155       252.498       277.982       32462.8
       -0.145       251.908       279.843       32198.4
       -0.135       251.334       281.655       31942.6
       -0.125       250.781       283.407         31697
       -0.115       250.252       285.081       31463.9
       -0.105       249.756       286.655       31245.8
       -0.095         249.3       288.105         31046
       -0.085       248.893         289.4       30868.3
       -0.075       248.544       290.514       30716.3
       -0.065       248.261        291.42       30592.9
       -0.055       248.047       292.108       30499.2
       -0.045       247.898       292.588       30434.1
       -0.035       247.804       292.889       30393.2
       -0.025       247.752       293.059       30370.2
       -0.015       247.727       293.142       30358.8
       -0.005       247.716       293.179       30353.8
        0.005       247.712       293.193       30351.8
        0.015       247.711       293.198       30351.1
        0.025       247.711         293.2       30350.8
        0.035       247.711       293.201       30350.8
        0.045       247.711       293.201       30350.8
        0.055       247.711       293.201       30350.7
        0.065       247.712       293.201       30350.7
        0.075       247.712       293.201       30350.7
        0.085       247.712       293.201       30350.7
        0.095       247.712       293.201       30350.7
        0.105       247.713       293.202       30350.6
        0.115       247.713       293.202       30350.6
        0.125       247.713       293.202       30350.6
        0.135       247.714       293.202       30350.6
        0.145       247.714       293.202       30350.5
        0.155       247.714       293.203       30350.5
        0.165       247.715       293.203       30350.5
        0.175       247.715       293.203       30350.5
        0.185       247.716       293.203       30350.5
        0.195       247.716       293.203       30350.5
        0.205       247.716       293.203       30350.5
        0.215       247.717       293.203       30350.4
        0.225       247.717       293.203       30350.4
        0.235       247.718       293.203       30350.4
        0.245       247.718       293.203       30350.4
        0.255       247.718       293.203       30350.4
        0.265       247.719       293.203       30350.4
        0.275       247.719       293.204       30350.4
        0.285        247.72       293.204       30350.4
        0.295        247.72       293.204       30350.4
        0.305       247.721       293.204       30350.4
        0.315       247.721       293.204       30350.4
        0.325       247.722       293.204       30350.4
        0.335       247.723       293.204       30350.4
        0.345       247.723       293.204       30350.3
        0.355       247.724       293.204       30350.3
        0.365       247.724       293.204       30350.3
        0.375       247.725       293.204       30350.3
        0.385       247.726       293.204       30350.3
        0.395       247.726       293.204       30350.3
        0.405       247.727       293.204       30350.3
        0.415       247.728       293.204       30350.3
        0.425       247.728       293.204       30350.3
        0.435       247.729       293.204       30350.3
        0.445        247.73       293.204       30350.3
        0.455       247.731       293.204       30350.3
        0.465       247.731       293.204       30350.3
        0.475       247.732       293.204       30350.3
        0.485       247.733       293.204       30350.3
        0.495       247.734       293.204       30350.3
        0.505       247.735       293.204       30350.3
        0.515       247.736       293.204       30350.3
        0.525       247.736       293.204       30350.3
        0.535       247.737       293.204       30350.3
        0.545       247.738       293.204       30350.3
        0.555        247.74       293.204       30350.3
        0.565        247.74       293.204       30350.3
        0.575       247.742       293.204       30350.3
        0.585       247.743       293.204       30350.3
        0.595       247.744       293.204       30350.3
        0.605       247.745       293.204       30350.3
        0.615       247.746       293.204       30350.3
        0.625       247.748       293.204       30350.3
        0.635       247.749       293.204       30350.3
        0.645        247.75       293.204       30350.3
        0.655       247.752       293.204       30350.3
        0.665       247.753       293.204       30350.3
        0.675       247.755       293.204       30350.2
        0.685       247.757       293.204       30350.2
        0.695       247.758       293.204       30350.2
        0.705        247.76       293.204       30350.2
        0.715       247.762       293.204       30350.2
        0.725       247.764       293.204       30350.2
        0.735       247.766       293.204       30350.2
        0.745       247.768       293.204       30350.2
        0.755        247.77       293.204       30350.2
        0.765       247.772       293.204       30350.2
        0.775       247.775       293.204       30350.2
        0.785       247.777       293.204       30350.2
        0.795        247.78       293.204       30350.2
        0.805       247.783       293.204       30350.2
        0.815       247.786       293.204       30350.2
        0.825       247.789       293.204       30350.2
        0.835       247.793       293.204       30350.2
        0.845       247.796       293.204       30350.2
        0.855         247.8       293.204       30350.2
        0.865       247.804       293.204       30350.2
        0.875       247.808       293.204       30350.2
        0.885       247.813       293.204       30350.2
        0.895       247.817       293.204       30350.2
        0.905       247.823       293.204       30350.2
        0.915       247.829       293.204       30350.2
        0.925       247.834       293.204       30350.2
        0.935       247.841       293.204       30350.2
        0.945       247.849       293.204       30350.2
        0.955       247.856       293.204       30350.2
        0.965       247.865       293.204       30350.2
        0.975       247.875       293.204       30350.2
        0.985       247.885       293.204       30350.2
        0.995       247.897       293.204       30350.2
        1.005        247.91       293.204       30350.2
        1.015       247.925       293.204       30350.2
        1.025       247.942       293.204       30350.2
        1.035       247.961       293.204       30350.2
        1.045       247.983       293.204       30350.2
        1.055        248.01       293.204       30350.2
        1.065       248.041       293.204       30350.2
        1.075        248.08       293.204       30350.2
        1.085       248.129       293.204       30350.2
        1.095       248.191       293.204       30350.2
        1.105       248.277       293.204       30350.2
        1.115       248.419       293.204       30350.2
        1.125       248.834       293.204       30350.2
        1.135       250.468       293.204       30350.2
        1.145       255.696       293.204       30350.1
        1.155       267.971       293.202       30350.1
        1.165       289.714       293.198       30350.1
        1.175       319.318       293.197       30350.1
        1.185       349.995         293.2       30350.2
        1.195       373.761       293.202       30350.2
        1.205       387.553       293.204       30350.2
        1.215       393.707       293.204       30350.2
        1.225        395.89       293.204       30350.2
        1.235       396.524       293.204       30350.2
        1.245       396.678       293.204       30350.2
        1.255       396.711       293.204       30350.2
        1.265       396.718       293.204       30350.2
        1.275        396.72       293.204       30350.2
        1.285       396.721       293.204       30350.2
        1.295       396.722       293.204       30350.2
        1.305       396.723       293.204       30350.2
        1.315       396.724       293.204       30350.2
        1.325       396.724       293.204       30350.2
        1.335       396.725       293.204       30350.2
        1.345       396.725       293.204       30350.2
        1.355       396.726       293.204       30350.2
        1.365       396.726       293.204       30350.2
        1.375       396.727       293.204       30350.2
        1.385       396.727       293.204       30350.2
        1.395       396.727       293.204       30350.2
        1.405       396.727       293.204       30350.2
        1.415       396.728       293.204       30350.2
        1.425       396.728       293.204       30350.1
        1.435       396.728       293.204       30350.1
        1.445       396.728       293.204       30350.1
        1.455       396.728       293.204       30350.1
        1.465       396.728       293.204       30350.1
        1.475       396.729       293.204       30350.1
        1.485       396.729       293.204       30350.1
        1.495       396.729       293.204       30350.1
        1.505       396.729       293.204       30350.1
        1.515       396.729       293.204       30350.1
        1.525       396.729       293.204       30350.1
        1.535       396.729       293.204       30350.1
        1.545       396.729       293.204       30350.1
        1.555       396.729       293.204       30350.1
        1.565       396.729       293.204       30350.1
        1.575       396.729       293.204       30350.1
        1.585       396.729       293.204       30350.1
        1.595       396.729       293.204       30350.1
        1.605       396.729       293.204       30350.1
        1.615        396.73       293.204       30350.1
        1.625        396.73       293.204       30350.1
        1.635        396.73       293.204       30350.1
        1.645        396.73       293.204       30350.1
        1.655        396.73       293.204       30350.1
        1.665        396.73       293.204       30350.1
        1.675        396.73       293.204       30350.1
        1.685        396.73       293.204       30350.1
        1.695        396.73       293.204       30350.1
        1.705        396.73       293.204       30350.1
        1.715        396.73       293.204       30350.1
        1.725        396.73       293.204       30350.1
        1.735        396.73       293.204       30350.1
        1.745        396.73       293.204       30350.1
        1.755        396.73       293.204       30350.1
        1.765        396.73       293.204       30350.1
        1.775        396.73       293.204       30350.1
        1.785        396.73       293.204       30350.1
        1.795        396.73       293.204       30350.1
        1.805        396.73       293.204       30350.1
        1.815        396.73       293.204       30350.1
        1.825        396.73       293.203       30350.1
        1.835        396.73       293.203       30350.1
        1.845        396.73       293.204       30350.1
        1.855        396.73       293.203       30350.1
        1.865        396.73       293.203       30350.1
        1.875        396.73       293.203       30350.1
        1.885        396.73       293.203       30350.1
        1.895        396.73       293.203       30350.1
        1.905        396.73       293.203         30350
        1.915        396.73       293.203         30350
        1.925        396.73       293.203       30350.1
        1.935        396.73       293.203         30350
        1.945        396.73       293.203         30350
        1.955        396.73       293.203         30350
        1.965        396.73       293.203         30350
        1.975        396.73       293.203         30350
        1.985        396.73       293.203         30350
        1.995        396.73       293.203         30350
        2.005        396.73       293.203         30350
        2.015        396.73       293.203         30350
        2.025        396.73       293.203         30350
        2.035        396.73       293.203         30350
        2.045        396.73       293.203         30350
        2.055        396.73       293.203         30350
        2.065        396.73       293.203         30350
        2.075        396.73       293.203         30350
        2.085        396.73       293.203         30350
        2.095        396.73       293.202         30350
        2.105        396.73       293.203       30349.9
