"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99913,2.5052,-3.2805e-20,0.37746,1,24.159,57.387,18.541,0
0.9957,2.5012,-4.2164e-20,0.38041,1,24.23,57.394,18.611,0
0.99293,2.4985,-4.6317e-20,0.38287,1,24.3,57.401,18.681,0
0.99207,2.4993,-3.577e-20,0.38392,1,24.371,57.408,18.752,0
0.99121,2.5002,-2.5224e-20,0.38497,1,24.442,57.415,18.823,0
0.99035,2.5011,-1.4678e-20,0.38602,1,24.513,57.422,18.893,0
0.98948,2.502,-4.1325e-21,0.38707,1,24.584,57.429,18.963,0
0.98812,2.5027,3.0206e-21,0.38766,1,24.655,57.436,19.034,0
0.98604,2.5031,5.2916e-21,0.38759,1,24.725,57.443,19.104,0
0.98395,2.5036,7.5626e-21,0.38752,1,24.796,57.45,19.175,0
0.98187,2.5041,9.8337e-21,0.38744,1,24.867,57.457,19.246,0
0.97978,2.5046,1.2105e-20,0.38737,1,24.938,57.464,19.316,0
0.97752,2.5044,1.4158e-20,0.38728,1,25.009,57.471,19.386,0
0.97149,2.492,1.175e-20,0.38678,1,25.08,57.478,19.457,0
0.96546,2.4796,9.3423e-21,0.38629,1,25.151,57.485,19.528,0
0.95943,2.4671,6.9343e-21,0.3858,1,25.221,57.492,19.598,0
0.95341,2.4547,4.5262e-21,0.38531,1,25.292,57.499,19.669,0
0.94738,2.4422,2.1182e-21,0.38482,1,25.363,57.506,19.739,0
0.94135,2.4298,-2.8981e-22,0.38433,1,25.434,57.513,19.809,0
0.93532,2.4174,-2.6978e-21,0.38384,1,25.505,57.52,19.88,0
0.9293,2.4049,-5.1059e-21,0.38334,1,25.576,57.527,19.951,0
0.92327,2.3925,-7.5139e-21,0.38285,1,25.646,57.534,20.021,0
0.91724,2.38,-9.9219e-21,0.38236,1,25.717,57.541,20.091,0
0.91121,2.3676,-1.233e-20,0.38187,1,25.788,57.548,20.162,0
0.90518,2.3552,-1.4738e-20,0.38138,1,25.859,57.555,20.233,0
0.89916,2.3427,-1.7146e-20,0.38089,1,25.93,57.562,20.303,0
0.89313,2.3303,-1.9554e-20,0.3804,1,26.001,57.569,20.374,0
0.8871,2.3178,-2.1962e-20,0.3799,1,26.072,57.576,20.444,0
0.88107,2.3054,-2.437e-20,0.37941,1,26.142,57.583,20.514,0
0.87505,2.293,-2.6778e-20,0.37892,1,26.213,57.59,20.585,0
0.86902,2.2805,-2.9186e-20,0.37843,1,26.284,57.597,20.656,0
0.86299,2.2681,-3.1594e-20,0.37794,1,26.355,57.604,20.726,0
0.85696,2.2557,-3.4002e-20,0.37745,1,26.426,57.611,20.796,0
0.85294,2.2532,-3.609e-20,0.3766,1,26.497,57.618,20.867,0
0.85071,2.2596,-3.7891e-20,0.37544,1,26.567,57.625,20.938,0
0.84847,2.266,-3.9692e-20,0.37428,1,26.638,57.632,21.008,0
0.84624,2.2724,-4.1493e-20,0.37312,1,26.709,57.639,21.079,0
0.84401,2.2787,-4.3294e-20,0.37196,1,26.78,57.646,21.149,0
0.84177,2.2851,-4.5095e-20,0.3708,1,26.851,57.653,21.219,0
0.83954,2.2915,-4.6896e-20,0.36965,1,26.922,57.66,21.29,0
0.83731,2.2979,-4.8697e-20,0.36849,1,26.993,57.667,21.361,0
0.83507,2.3043,-5.0498e-20,0.36733,1,27.063,57.674,21.431,0
0.83284,2.3107,-5.2299e-20,0.36617,1,27.134,57.681,21.501,0
0.83061,2.3171,-5.41e-20,0.36501,1,27.205,57.688,21.572,0
0.82837,2.3235,-5.5901e-20,0.36385,1,27.276,57.695,21.642,0
0.82614,2.3299,-5.7702e-20,0.36269,1,27.347,57.702,21.713,0
0.82391,2.3363,-5.9503e-20,0.36153,1,27.418,57.709,21.784,0
0.82153,2.3418,-6.104e-20,0.36024,1,27.489,57.716,21.854,0
0.81801,2.3397,-6.0453e-20,0.3579,1,27.559,57.723,21.924,0
0.81449,2.3376,-5.9867e-20,0.35557,1,27.63,57.73,21.995,0
0.81096,2.3355,-5.928e-20,0.35324,1,27.701,57.737,22.066,0
0.80744,2.3334,-5.8694e-20,0.35091,1,27.772,57.744,22.136,0
0.80392,2.3313,-5.8107e-20,0.34857,1,27.843,57.751,22.206,0
0.80039,2.3292,-5.7521e-20,0.34624,1,27.914,57.758,22.277,0
0.79687,2.3272,-5.6935e-20,0.34391,1,27.984,57.765,22.347,0
0.79335,2.3251,-5.6348e-20,0.34158,1,28.055,57.772,22.418,0
0.78983,2.3234,-5.6016e-20,0.33964,1,28.126,57.779,22.489,0
0.78636,2.326,-5.8443e-20,0.34196,1,28.197,57.786,22.559,0
0.78289,2.3287,-6.087e-20,0.34428,1,28.268,57.793,22.629,0
0.77942,2.3313,-6.3296e-20,0.3466,1,28.339,57.8,22.7,0
0.77595,2.334,-6.5723e-20,0.34892,1,28.41,57.807,22.771,0
0.77248,2.3366,-6.8149e-20,0.35124,1,28.48,57.814,22.841,0
0.76901,2.3392,-7.0576e-20,0.35356,1,28.551,57.821,22.912,0
0.76554,2.3419,-7.3003e-20,0.35588,1,28.622,57.828,22.982,0
0.76207,2.3445,-7.5429e-20,0.3582,1,28.693,57.835,23.052,0
0.7586,2.3472,-7.7856e-20,0.36052,1,28.764,57.842,23.123,0
0.75513,2.3498,-8.0283e-20,0.36284,1,28.835,57.849,23.194,0
0.75166,2.3525,-8.2709e-20,0.36516,1,28.905,57.856,23.264,0
0.74819,2.3551,-8.5136e-20,0.36748,1,28.976,57.863,23.334,0
0.74472,2.3577,-8.7562e-20,0.3698,1,29.047,57.87,23.405,0
0.74125,2.3604,-8.9989e-20,0.37212,1,29.118,57.877,23.476,0
0.73778,2.363,-9.2416e-20,0.37444,1,29.189,57.884,23.546,0
0.73431,2.3657,-9.4842e-20,0.37676,1,29.26,57.891,23.617,0
0.73084,2.3683,-9.7269e-20,0.37908,1,29.331,57.898,23.687,0
0.72737,2.371,-9.9695e-20,0.3814,1,29.401,57.905,23.757,0
0.7239,2.3736,-1.0212e-19,0.38372,1,29.472,57.912,23.828,0
0.72006,2.3745,-1.0175e-19,0.38479,1,29.543,57.919,23.899,0
0.71579,2.3736,-9.8288e-20,0.38447,1,29.614,57.926,23.969,0
0.71153,2.3726,-9.4826e-20,0.38415,1,29.685,57.933,24.039,0
0.70726,2.3717,-9.1364e-20,0.38384,1,29.756,57.94,24.11,0
0.703,2.3708,-8.7901e-20,0.38352,1,29.826,57.947,24.181,0
0.69874,2.3698,-8.4439e-20,0.3832,1,29.897,57.954,24.251,0
0.69447,2.3689,-8.0976e-20,0.38289,1,29.968,57.961,24.322,0
0.68977,2.3672,-7.6464e-20,0.38328,1,30.039,57.968,24.392,0
0.68432,2.3644,-7.013e-20,0.3849,1,30.11,57.975,24.462,0
0.67886,2.3615,-6.3796e-20,0.38652,1,30.181,57.982,24.533,0
0.67341,2.3587,-5.7462e-20,0.38814,1,30.252,57.989,24.604,0
0.66795,2.3558,-5.1128e-20,0.38976,1,30.322,57.996,24.674,0
0.6625,2.3529,-4.4794e-20,0.39138,1,30.393,58.003,24.744,0
0.65704,2.3501,-3.846e-20,0.39301,1,30.464,58.01,24.815,0
0.65159,2.3472,-3.2126e-20,0.39463,1,30.535,58.017,24.885,0
0.64613,2.3444,-2.5792e-20,0.39625,1,30.606,58.024,24.956,0
0.64068,2.3415,-1.9458e-20,0.39787,1,30.677,58.031,25.027,0
0.63522,2.3387,-1.3124e-20,0.39949,1,30.747,58.038,25.097,0
0.62977,2.3358,-6.7902e-21,0.40111,1,30.818,58.045,25.167,0
0.62431,2.3329,-4.5604e-22,0.40273,1,30.889,58.052,25.238,0
0.61886,2.3301,5.8779e-21,0.40436,1,30.96,58.059,25.309,0
0.6134,2.3272,1.2212e-20,0.40598,1,31.031,58.066,25.379,0
0.60795,2.3244,1.8546e-20,0.4076,1,31.102,58.073,25.449,0
0.60249,2.3215,2.488e-20,0.40922,1,31.173,58.08,25.52,0
0.59704,2.3187,3.1214e-20,0.41084,1,31.243,58.087,25.59,0
0.59158,2.3158,3.7548e-20,0.41246,1,31.314,58.094,25.661,0
0.58612,2.3129,4.3882e-20,0.41408,1,31.385,58.101,25.732,0
0.58067,2.3101,5.0216e-20,0.41571,1,31.456,58.108,25.802,0
0.57521,2.3072,5.655e-20,0.41733,1,31.527,58.115,25.872,0
0.56976,2.3044,6.2884e-20,0.41895,1,31.598,58.122,25.943,0
0.56484,2.3014,6.5391e-20,0.41807,1,31.668,58.129,26.014,0
0.56036,2.2983,6.467e-20,0.41507,1,31.739,58.136,26.084,0
0.55588,2.2952,6.3949e-20,0.41208,1,31.81,58.143,26.154,0
0.55141,2.2921,6.3228e-20,0.40909,1,31.881,58.15,26.225,0
0.54693,2.289,6.2507e-20,0.40609,1,31.952,58.157,26.295,0
0.54246,2.2859,6.1786e-20,0.4031,1,32.023,58.164,26.366,0
0.53798,2.2828,6.1064e-20,0.40011,1,32.094,58.171,26.437,0
0.5335,2.2797,6.0343e-20,0.39711,1,32.164,58.178,26.507,0
0.52903,2.2766,5.9622e-20,0.39412,1,32.235,58.185,26.577,0
0.52455,2.2735,5.8901e-20,0.39113,1,32.306,58.192,26.648,0
0.52008,2.2704,5.818e-20,0.38813,1,32.377,58.199,26.719,0
0.5156,2.2673,5.7459e-20,0.38514,1,32.448,58.206,26.789,0
0.51112,2.2642,5.6737e-20,0.38215,1,32.519,58.213,26.86,0
0.50665,2.2611,5.6016e-20,0.37916,1,32.589,58.22,26.93,0
0.50217,2.258,5.5295e-20,0.37616,1,32.66,58.227,27,0
0.4977,2.2549,5.4574e-20,0.37317,1,32.731,58.234,27.071,0
0.49322,2.2518,5.3853e-20,0.37018,1,32.802,58.241,27.142,0
0.48875,2.2487,5.3132e-20,0.36718,1,32.873,58.248,27.212,0
0.48427,2.2456,5.241e-20,0.36419,1,32.944,58.255,27.282,0
0.47979,2.2424,5.1689e-20,0.3612,1,33.015,58.262,27.353,0
0.47532,2.2393,5.0968e-20,0.3582,1,33.085,58.269,27.424,0
0.47084,2.2362,5.0247e-20,0.35521,1,33.156,58.276,27.494,0
0.46637,2.2331,4.9526e-20,0.35222,1,33.227,58.283,27.565,0
0.46189,2.23,4.8805e-20,0.34922,1,33.298,58.29,27.635,0
0.45741,2.2269,4.8083e-20,0.34623,1,33.369,58.297,27.705,0
0.45361,2.2233,4.6021e-20,0.34539,1,33.44,58.304,27.776,0
0.45012,2.2195,4.3342e-20,0.34554,1,33.51,58.311,27.847,0
0.44663,2.2156,4.0662e-20,0.34569,1,33.581,58.318,27.917,0
0.44315,2.2117,3.7983e-20,0.34584,1,33.652,58.325,27.987,0
0.43966,2.2079,3.5303e-20,0.34599,1,33.723,58.332,28.058,0
0.43617,2.204,3.2623e-20,0.34614,1,33.794,58.339,28.128,0
0.43268,2.2002,2.9944e-20,0.34629,1,33.865,58.346,28.199,0
0.42919,2.1963,2.7264e-20,0.34644,1,33.936,58.353,28.27,0
0.4257,2.1924,2.4585e-20,0.34659,1,34.006,58.36,28.34,0
0.42221,2.1886,2.1905e-20,0.34674,1,34.077,58.367,28.41,0
0.41872,2.1847,1.9226e-20,0.34689,1,34.148,58.374,28.481,0
0.41523,2.1809,1.6546e-20,0.34704,1,34.219,58.381,28.552,0
0.41174,2.177,1.3867e-20,0.34719,1,34.29,58.388,28.622,0
0.40825,2.1731,1.1187e-20,0.34734,1,34.361,58.395,28.692,0
0.40429,2.173,1.6325e-20,0.34706,1,34.431,58.402,28.763,0
0.40021,2.1737,2.3242e-20,0.34668,1,34.502,58.409,28.833,0
0.39614,2.1743,3.016e-20,0.3463,1,34.573,58.416,28.904,0
0.39207,2.175,3.7078e-20,0.34593,1,34.644,58.423,28.975,0
0.388,2.1757,4.3996e-20,0.34555,1,34.715,58.43,29.045,0
0.38393,2.1764,5.0913e-20,0.34517,1,34.786,58.437,29.115,0
0.37986,2.177,5.7831e-20,0.34479,1,34.857,58.444,29.186,0
0.37579,2.1777,6.4749e-20,0.34441,1,34.927,58.451,29.257,0
0.37171,2.1784,7.1667e-20,0.34404,1,34.998,58.458,29.327,0
0.36764,2.1791,7.8585e-20,0.34366,1,35.069,58.465,29.397,0
0.36332,2.1779,8.4595e-20,0.34381,1,35.14,58.472,29.468,0
0.35856,2.1736,8.9003e-20,0.3449,1,35.211,58.479,29.538,0
0.35379,2.1693,9.3411e-20,0.34598,1,35.282,58.486,29.609,0
0.34903,2.165,9.7818e-20,0.34707,1,35.352,58.493,29.68,0
0.34427,2.1606,1.0223e-19,0.34816,1,35.423,58.5,29.75,0
0.3395,2.1563,1.0663e-19,0.34924,1,35.494,58.507,29.82,0
0.33474,2.152,1.1104e-19,0.35033,1,35.565,58.514,29.891,0
0.32998,2.1477,1.1545e-19,0.35142,1,35.636,58.521,29.962,0
0.32521,2.1434,1.1986e-19,0.3525,1,35.707,58.528,30.032,0
0.32045,2.139,1.2426e-19,0.35359,1,35.778,58.535,30.103,0
0.31569,2.1347,1.2867e-19,0.35468,1,35.848,58.542,30.173,0
0.31092,2.1304,1.3308e-19,0.35576,1,35.919,58.549,30.243,0
0.30663,2.129,1.3325e-19,0.35566,1,35.99,58.556,30.314,0
0.30314,2.1325,1.2625e-19,0.35354,1,36.061,58.563,30.385,0
0.29965,2.1359,1.1925e-19,0.35142,1,36.132,58.57,30.455,0
0.29616,2.1394,1.1225e-19,0.3493,1,36.203,58.577,30.525,0
0.29267,2.1429,1.0525e-19,0.34719,1,36.273,58.584,30.596,0
0.28919,2.1464,9.8247e-20,0.34507,1,36.344,58.591,30.667,0
0.2857,2.1499,9.1246e-20,0.34295,1,36.415,58.598,30.737,0
0.28221,2.1534,8.4246e-20,0.34083,1,36.486,58.605,30.808,0
0.27872,2.1569,7.7245e-20,0.33871,1,36.557,58.612,30.878,0
0.27523,2.1604,7.0244e-20,0.33659,1,36.628,58.619,30.948,0
0.27174,2.1639,6.3243e-20,0.33448,1,36.699,58.626,31.019,0
0.26825,2.1674,5.6242e-20,0.33236,1,36.769,58.633,31.09,0
0.26476,2.1709,4.9241e-20,0.33024,1,36.84,58.64,31.16,0
0.26127,2.1744,4.2241e-20,0.32812,1,36.911,58.647,31.23,0
0.25778,2.1778,3.524e-20,0.326,1,36.982,58.654,31.301,0
0.25429,2.1813,2.8239e-20,0.32388,1,37.053,58.661,31.372,0
0.25081,2.1848,2.1238e-20,0.32177,1,37.124,58.668,31.442,0
0.24732,2.1883,1.4237e-20,0.31965,1,37.194,58.675,31.513,0
0.24383,2.1918,7.2362e-21,0.31753,1,37.265,58.682,31.583,0
0.24034,2.1953,2.3535e-22,0.31541,1,37.336,58.689,31.653,0
0.23685,2.1988,-6.7656e-21,0.31329,1,37.407,58.696,31.724,0
0.23336,2.2023,-1.3766e-20,0.31117,1,37.478,58.703,31.795,0
0.22987,2.2058,-2.0767e-20,0.30905,1,37.549,58.71,31.865,0
0.22638,2.2093,-2.7768e-20,0.30694,1,37.62,58.717,31.935,0
0.22289,2.2128,-3.4769e-20,0.30482,1,37.69,58.724,32.006,0
0.2199,2.2141,-4.2636e-20,0.3038,1,37.761,58.731,32.076,0
0.21712,2.2148,-5.0129e-20,0.30306,1,37.832,58.738,32.147,0
0.21518,2.216,-4.7837e-20,0.30107,1,37.903,58.745,32.217,0
0.21326,2.2187,-4.577e-20,0.29916,1,37.974,58.752,32.288,0
0.21134,2.2215,-4.3703e-20,0.29726,1,38.045,58.759,32.359,0
0.20942,2.2242,-4.1637e-20,0.29536,1,38.116,58.766,32.429,0
0.2075,2.2269,-3.957e-20,0.29346,1,38.186,58.773,32.5,0
0.20558,2.2297,-3.7504e-20,0.29155,1,38.257,58.78,32.57,0
0.20367,2.2324,-3.5437e-20,0.28965,1,38.328,58.787,32.64,0
0.20175,2.2351,-3.337e-20,0.28775,1,38.399,58.794,32.711,0
0.19983,2.2379,-3.1304e-20,0.28584,1,38.47,58.801,32.782,0
0.19791,2.2406,-2.9237e-20,0.28394,1,38.541,58.808,32.852,0
0.19599,2.2433,-2.717e-20,0.28204,1,38.611,58.815,32.923,0
0.19407,2.2461,-2.5104e-20,0.28014,1,38.682,58.822,32.993,0
0.19215,2.2488,-2.3037e-20,0.27823,1,38.753,58.829,33.063,0
0.19023,2.2515,-2.0971e-20,0.27633,1,38.824,58.836,33.134,0
0.18831,2.2543,-1.8904e-20,0.27443,1,38.895,58.843,33.204,0
0.18639,2.257,-1.6837e-20,0.27252,1,38.966,58.85,33.275,0
0.18447,2.2597,-1.4771e-20,0.27062,1,39.037,58.857,33.346,0
0.18255,2.2625,-1.2704e-20,0.26872,1,39.107,58.864,33.416,0
0.18063,2.2652,-1.0638e-20,0.26682,1,39.178,58.871,33.486,0
0.17871,2.2679,-8.5711e-21,0.26491,1,39.249,58.878,33.557,0
0.17679,2.2707,-6.5045e-21,0.26301,1,39.32,58.885,33.627,0
0.17488,2.2734,-4.4378e-21,0.26111,1,39.391,58.892,33.698,0
0.17296,2.2761,-2.3712e-21,0.2592,1,39.462,58.899,33.769,0
0.17104,2.2789,-3.0464e-22,0.2573,1,39.532,58.906,33.839,0
0.16912,2.2816,1.7619e-21,0.2554,1,39.603,58.913,33.91,0
0.1672,2.2843,3.8285e-21,0.2535,1,39.674,58.92,33.98,0
0.16528,2.2871,5.8951e-21,0.25159,1,39.745,58.927,34.05,0
0.16336,2.2898,7.9617e-21,0.24969,1,39.816,58.934,34.121,0
0.16144,2.2925,1.0028e-20,0.24779,1,39.887,58.941,34.192,0
0.15952,2.2953,1.2095e-20,0.24588,1,39.958,58.948,34.262,0
0.1576,2.298,1.4162e-20,0.24398,1,40.028,58.955,34.333,0
0.15568,2.3007,1.6228e-20,0.24208,1,40.099,58.962,34.403,0
0.15376,2.3035,1.8295e-20,0.24018,1,40.17,58.969,34.473,0
0.15184,2.3062,2.0361e-20,0.23827,1,40.241,58.976,34.544,0
0.14992,2.3089,2.2428e-20,0.23637,1,40.312,58.983,34.614,0
0.148,2.3117,2.4495e-20,0.23447,1,40.383,58.99,34.685,0
0.14608,2.3144,2.6561e-20,0.23256,1,40.453,58.997,34.756,0
0.14417,2.3171,2.8628e-20,0.23066,1,40.524,59.004,34.826,0
0.14225,2.3199,3.0694e-20,0.22876,1,40.595,59.011,34.896,0
0.14033,2.3226,3.2761e-20,0.22686,1,40.666,59.018,34.967,0
0.13841,2.3253,3.4828e-20,0.22495,1,40.737,59.025,35.037,0
0.13662,2.3277,3.5603e-20,0.22264,1,40.808,59.032,35.108,0
0.13493,2.3299,3.5438e-20,0.22001,1,40.879,59.039,35.179,0
0.13324,2.332,3.5273e-20,0.21739,1,40.949,59.046,35.249,0
0.1315,2.3295,3.3544e-20,0.21363,1,41.02,59.053,35.319,0
0.12976,2.3265,3.1624e-20,0.20972,1,41.091,59.06,35.39,0
0.12801,2.3234,2.9704e-20,0.20581,1,41.162,59.067,35.46,0
0.12627,2.3203,2.7784e-20,0.20191,1,41.233,59.074,35.531,0
0.12453,2.3173,2.5864e-20,0.198,1,41.304,59.081,35.602,0
0.12278,2.3142,2.3945e-20,0.1941,1,41.374,59.088,35.672,0
0.12104,2.3112,2.2025e-20,0.19019,1,41.445,59.095,35.743,0
0.11929,2.3081,2.0105e-20,0.18628,1,41.516,59.102,35.813,0
0.11755,2.305,1.8185e-20,0.18238,1,41.587,59.109,35.883,0
0.11581,2.302,1.6265e-20,0.17847,1,41.658,59.116,35.954,0
0.11406,2.2989,1.4346e-20,0.17456,1,41.729,59.123,36.025,0
0.11232,2.2958,1.2426e-20,0.17066,1,41.8,59.13,36.095,0
0.11058,2.2928,1.0506e-20,0.16675,1,41.87,59.137,36.166,0
0.10883,2.2897,8.5861e-21,0.16285,1,41.941,59.144,36.236,0
0.10709,2.2867,6.6663e-21,0.15894,1,42.012,59.151,36.306,0
0.10534,2.2836,4.7465e-21,0.15503,1,42.083,59.158,36.377,0
0.1036,2.2805,2.8267e-21,0.15113,1,42.154,59.165,36.447,0
0.10186,2.2775,9.0679e-22,0.14722,1,42.225,59.172,36.518,0
0.10011,2.2744,-1.013e-21,0.14331,1,42.295,59.179,36.589,0
0.098446,2.2751,-1.9733e-21,0.14127,1,42.366,59.186,36.659,0
0.096897,2.2815,-1.4788e-21,0.14206,1,42.437,59.193,36.729,0
0.095347,2.2879,-9.8438e-22,0.14285,1,42.508,59.2,36.8,0
0.093798,2.2943,-4.8992e-22,0.14364,1,42.579,59.207,36.87,0
0.092248,2.3007,4.5616e-24,0.14442,1,42.65,59.214,36.941,0
0.090699,2.3071,4.9902e-22,0.14521,1,42.721,59.221,37.012,0
0.089149,2.3135,9.9347e-22,0.146,1,42.791,59.228,37.082,0
0.0876,2.3199,1.4879e-21,0.14678,1,42.862,59.235,37.153,0
0.08605,2.3263,1.9824e-21,0.14757,1,42.933,59.242,37.223,0
0.084501,2.3327,2.4768e-21,0.14836,1,43.004,59.249,37.293,0
0.082951,2.3391,2.9713e-21,0.14915,1,43.075,59.256,37.364,0
0.081402,2.3455,3.4658e-21,0.14993,1,43.146,59.263,37.435,0
0.079949,2.3508,3.7854e-21,0.15048,1,43.216,59.27,37.505,0
0.078869,2.3518,3.4315e-21,0.15012,1,43.287,59.277,37.576,0
0.07779,2.3528,3.0775e-21,0.14976,1,43.358,59.284,37.646,0
0.07671,2.3538,2.7236e-21,0.1494,1,43.429,59.291,37.716,0
0.07563,2.3548,2.3697e-21,0.14904,1,43.5,59.298,37.787,0
0.074551,2.3559,2.0158e-21,0.14868,1,43.571,59.305,37.857,0
0.073471,2.3569,1.6619e-21,0.14832,1,43.642,59.312,37.928,0
0.072391,2.3579,1.3079e-21,0.14796,1,43.712,59.319,37.999,0
0.071311,2.3589,9.5402e-22,0.1476,1,43.783,59.326,38.069,0
0.070232,2.3599,6.0011e-22,0.14724,1,43.854,59.333,38.139,0
0.069152,2.3609,2.4619e-22,0.14688,1,43.925,59.34,38.21,0
0.068072,2.362,-1.0773e-22,0.14652,1,43.996,59.347,38.28,0
0.066992,2.363,-4.6166e-22,0.14616,1,44.067,59.354,38.351,0
0.065913,2.364,-8.1558e-22,0.1458,1,44.137,59.361,38.422,0
0.064833,2.365,-1.1695e-21,0.14544,1,44.208,59.368,38.492,0
0.063763,2.3661,-1.5029e-21,0.14501,1,44.279,59.375,38.562,0
0.062892,2.3683,-1.3979e-21,0.14306,1,44.35,59.382,38.633,0
0.062022,2.3706,-1.2929e-21,0.14111,1,44.421,59.389,38.703,0
0.061152,2.3728,-1.1879e-21,0.13915,1,44.492,59.396,38.774,0
0.060281,2.3751,-1.0829e-21,0.1372,1,44.563,59.403,38.845,0
0.059411,2.3773,-9.7792e-22,0.13525,1,44.633,59.41,38.915,0
0.058541,2.3796,-8.7293e-22,0.1333,1,44.704,59.417,38.986,0
0.057671,2.3818,-7.6794e-22,0.13135,1,44.775,59.424,39.056,0
0.0568,2.3841,-6.6295e-22,0.1294,1,44.846,59.431,39.126,0
0.05593,2.3863,-5.5795e-22,0.12745,1,44.917,59.438,39.197,0
0.05506,2.3885,-4.5295e-22,0.1255,1,44.988,59.445,39.268,0
0.05419,2.3908,-3.4796e-22,0.12355,1,45.058,59.452,39.338,0
0.053319,2.393,-2.4297e-22,0.1216,1,45.129,59.459,39.409,0
0.052449,2.3953,-1.3797e-22,0.11964,1,45.2,59.466,39.479,0
0.051579,2.3975,-3.298e-23,0.11769,1,45.271,59.473,39.549,0
0.050709,2.3998,7.2012e-23,0.11574,1,45.342,59.48,39.62,0
0.049838,2.402,1.77e-22,0.11379,1,45.413,59.487,39.69,0
0.048968,2.4043,2.8201e-22,0.11184,1,45.484,59.494,39.761,0
0.048098,2.4065,3.87e-22,0.10989,1,45.554,59.501,39.832,0
0.047227,2.4088,4.9199e-22,0.10794,1,45.625,59.508,39.902,0
0.046357,2.411,5.9698e-22,0.10599,1,45.696,59.515,39.972,0
0.045487,2.4133,7.0198e-22,0.10404,1,45.767,59.522,40.043,0
0.044617,2.4155,8.0697e-22,0.10209,1,45.838,59.529,40.113,0
0.043746,2.4178,9.1196e-22,0.10013,1,45.909,59.536,40.184,0
0.042876,2.42,1.017e-21,0.098183,1,45.979,59.543,40.255,0
0.042006,2.4223,1.122e-21,0.096232,1,46.05,59.55,40.325,0
0.041171,2.4211,8.1434e-22,0.094627,1,46.121,59.557,40.396,0
0.040354,2.4184,3.0316e-22,0.093194,1,46.192,59.564,40.466,0
0.039536,2.4156,-2.0802e-22,0.091761,1,46.263,59.571,40.536,0
0.038719,2.4128,-7.192e-22,0.090327,1,46.334,59.578,40.607,0
0.037901,2.41,-1.2304e-21,0.088894,1,46.405,59.585,40.678,0
0.037084,2.4072,-1.7416e-21,0.08746,1,46.475,59.592,40.748,0
0.036266,2.4044,-2.2528e-21,0.086027,1,46.546,59.599,40.819,0
0.035327,2.406,-2.5917e-21,0.084573,1,46.617,59.606,40.889,0
0.03423,2.4131,-2.706e-21,0.083093,1,46.688,59.613,40.959,0
0.033133,2.4203,-2.8203e-21,0.081613,1,46.759,59.62,41.03,0
0.032035,2.4274,-2.9346e-21,0.080133,1,46.83,59.627,41.1,0
0.030938,2.4345,-3.0489e-21,0.078652,1,46.9,59.634,41.171,0
0.030028,2.4382,-2.5931e-21,0.077101,1,46.971,59.641,41.242,0
0.029206,2.4402,-1.8747e-21,0.075517,1,47.042,59.648,41.312,0
0.028384,2.4422,-1.1564e-21,0.073933,1,47.113,59.655,41.382,0
0.027561,2.4442,-4.3806e-22,0.072349,1,47.184,59.662,41.453,0
0.026739,2.4463,2.8027e-22,0.070765,1,47.255,59.669,41.523,0
0.025916,2.4483,9.9864e-22,0.06918,1,47.326,59.676,41.594,0
0.025094,2.4503,1.717e-21,0.067596,1,47.396,59.683,41.665,0
0.024271,2.4523,2.4353e-21,0.066012,1,47.467,59.69,41.735,0
0.023449,2.4543,3.1536e-21,0.064428,1,47.538,59.697,41.806,0
0.022627,2.4564,3.872e-21,0.062844,1,47.609,59.704,41.876,0
0.021804,2.4584,4.5903e-21,0.06126,1,47.68,59.711,41.946,0
0.020982,2.4604,5.3087e-21,0.059676,1,47.751,59.718,42.017,0
0.020159,2.4624,6.027e-21,0.058092,1,47.821,59.725,42.088,0
0.019337,2.4644,6.7454e-21,0.056507,1,47.892,59.732,42.158,0
0.018514,2.4665,7.4637e-21,0.054923,1,47.963,59.739,42.229,0
0.017692,2.4685,8.182e-21,0.053339,1,48.034,59.746,42.299,0
0.01687,2.4705,8.9004e-21,0.051755,1,48.105,59.753,42.369,0
0.016047,2.4725,9.6187e-21,0.050171,1,48.176,59.76,42.44,0
0.015225,2.4745,1.0337e-20,0.048587,1,48.247,59.767,42.511,0
0.014402,2.4766,1.1055e-20,0.047003,1,48.317,59.774,42.581,0
0.01358,2.4786,1.1774e-20,0.045419,1,48.388,59.781,42.652,0
0.012757,2.4806,1.2492e-20,0.043834,1,48.459,59.788,42.722,0
0.011935,2.4826,1.321e-20,0.04225,1,48.53,59.795,42.792,0
0.011185,2.4845,1.3793e-20,0.040872,1,48.601,59.802,42.863,0
0.010796,2.4859,1.3704e-20,0.040517,1,48.672,59.809,42.933,0
0.010408,2.4872,1.3614e-20,0.040161,1,48.743,59.816,43.004,0
0.010019,2.4886,1.3525e-20,0.039806,1,48.813,59.823,43.075,0
0.0096299,2.49,1.3435e-20,0.03945,1,48.884,59.83,43.145,0
0.0092411,2.4913,1.3346e-20,0.039094,1,48.955,59.837,43.215,0
0.0088522,2.4927,1.3256e-20,0.038739,1,49.026,59.844,43.286,0
0.0084634,2.494,1.3167e-20,0.038383,1,49.097,59.851,43.356,0
0.0080746,2.4954,1.3077e-20,0.038028,1,49.168,59.858,43.427,0
0.0076858,2.4968,1.2988e-20,0.037672,1,49.238,59.865,43.498,0
