#           x             T        mag(U)             p
       -2.245       348.432   1.12322e-12        100000
       -2.235       348.432   1.12322e-12        100000
       -2.225       348.432   2.20268e-12        100000
       -2.215       348.432    2.0641e-12        100000
       -2.205       348.432    1.7286e-12        100000
       -2.195       348.432   1.54625e-12        100000
       -2.185       348.432   1.21804e-12        100000
       -2.175       348.432   6.41841e-13        100000
       -2.165       348.432   1.67025e-12        100000
       -2.155       348.432   1.53167e-13        100000
       -2.145       348.432   5.10555e-13        100000
       -2.135       348.432   8.24183e-13        100000
       -2.125       348.432   2.11516e-13        100000
       -2.115       348.432   1.40038e-12        100000
       -2.105       348.432   1.70671e-12        100000
       -2.095       348.432   1.48062e-12        100000
       -2.085       348.432   1.47332e-12        100000
       -2.075       348.432   7.80421e-13        100000
       -2.065       348.432   5.10555e-14        100000
       -2.055       348.432   2.11516e-13        100000
       -2.045       348.432   8.31476e-13        100000
       -2.035       348.432   1.67754e-12        100000
       -2.025       348.432   7.95007e-13        100000
       -2.015       348.432   6.49135e-13        100000
       -2.005       348.432   2.04222e-13        100000
       -1.995       348.432   1.99846e-12        100000
       -1.985       348.432   2.63301e-12        100000
       -1.975       348.432   2.31208e-12        100000
       -1.965       348.432   2.58924e-12        100000
       -1.955       348.432   1.19615e-12        100000
       -1.945       348.432   5.83492e-13        100000
       -1.935       348.432   5.61611e-13        100000
       -1.925       348.432   1.31286e-12        100000
       -1.915       348.432   2.31938e-12        100000
       -1.905       348.432    2.5236e-12        100000
       -1.895       348.432   2.17351e-12        100000
       -1.885       348.432   8.75236e-13        100000
       -1.875       348.432   5.10556e-13        100000
       -1.865       348.432   2.40691e-13        100000
       -1.855       348.432   7.95008e-13        100000
       -1.845       348.432   1.16698e-13        100000
       -1.835       348.432   1.17428e-12        100000
       -1.825       348.432   1.13781e-12        100000
       -1.815       348.432   7.36659e-13        100000
       -1.805       348.432   6.34548e-13        100000
       -1.795       348.432   6.49135e-13        100000
       -1.785       348.432    1.3785e-12        100000
       -1.775       348.432   4.52206e-13        100000
       -1.765       348.432   1.28368e-12        100000
       -1.755       348.432   7.07484e-13        100000
       -1.745       348.432   2.26103e-13        100000
       -1.735       348.432   1.31286e-13        100000
       -1.725       348.432   6.85603e-13        100000
       -1.715       348.432   4.15738e-13        100000
       -1.705       348.432   1.63377e-12        100000
       -1.695       348.432   5.90785e-13        100000
       -1.685       348.432   1.53166e-13        100000
       -1.675       348.432   4.01151e-13        100000
       -1.665       348.432   1.44414e-12        100000
       -1.655       348.432   1.42226e-12        100000
       -1.645       348.432    1.3858e-13        100000
       -1.635       348.432   4.37619e-14        100000
       -1.625       348.432   1.17427e-12        100000
       -1.615       348.432   1.20345e-12        100000
       -1.605       348.432   6.85603e-13        100000
       -1.595       348.432   1.45873e-12        100000
       -1.585       348.432   1.05758e-12        100000
       -1.575       348.432   1.53896e-12        100000
       -1.565       348.432   1.50979e-12        100000
       -1.555       348.432   1.55354e-12        100000
       -1.545       348.432    1.1451e-12        100000
       -1.535       348.432   7.80421e-13        100000
       -1.525       348.432   1.89634e-12        100000
       -1.515       348.432    1.9547e-12        100000
       -1.505       348.432   1.67754e-13        100000
       -1.495       348.432   1.00653e-12        100000
       -1.485       348.432   1.20345e-12        100000
       -1.475       348.432   3.35508e-13        100000
       -1.465       348.432   9.99228e-13        100000
       -1.455       348.432   1.51708e-12        100000
       -1.445       348.432   1.39309e-12        100000
       -1.435       348.432   6.92897e-13        100000
       -1.425       348.432   1.01382e-12        100000
       -1.415       348.432   8.75238e-14        100000
       -1.405       348.432   1.80882e-12        100000
       -1.395       348.432   1.47332e-12        100000
       -1.385       348.432   1.09405e-13        100000
       -1.375       348.432   1.23992e-13        100000
       -1.365       348.432    3.2092e-13        100000
       -1.355       348.432   7.22071e-13        100000
       -1.345       348.432    1.0284e-12        100000
       -1.335       348.432   1.76506e-12        100000
       -1.325       348.432   1.21075e-12        100000
       -1.315       348.432   1.64107e-12        100000
       -1.305       348.432   1.84529e-12        100000
       -1.295       348.432   1.54625e-12        100000
       -1.285       348.432   1.90365e-12        100000
       -1.275       348.432    2.1808e-12        100000
       -1.265       348.432   2.80805e-12        100000
       -1.255       348.432   2.13704e-12        100000
       -1.245       348.432   1.02111e-12        100000
       -1.235       348.432   1.13052e-12        100000
       -1.225       348.432   1.21075e-12        100000
       -1.215       348.432   1.77236e-12        100000
       -1.205       348.432   2.07139e-12        100000
       -1.195       348.432   1.92553e-12        100000
       -1.185       348.432   1.53896e-12        100000
       -1.175       348.432   1.36391e-12        100000
       -1.165       348.432   1.67754e-12        100000
       -1.155       348.432   2.27561e-12        100000
       -1.145       348.432   3.36237e-12        100000
       -1.135       348.432   4.14279e-12        100000
       -1.125       348.432    4.2522e-12        100000
       -1.115       348.432   4.26678e-12        100000
       -1.105       348.432   3.50825e-12        100000
       -1.095       348.432   3.79269e-12        100000
       -1.085       348.432   3.38426e-12        100000
       -1.075       348.432   2.99769e-12        100000
       -1.065       348.432   1.75776e-12        100000
       -1.055       348.432   1.44414e-12        100000
       -1.045       348.432   1.95469e-12        100000
       -1.035       348.432   2.58924e-12        100000
       -1.025       348.432   2.31938e-12        100000
       -1.015       348.432   2.82993e-12        100000
       -1.005       348.432   2.89558e-12        100000
       -0.995       348.432   2.56007e-12        100000
       -0.985       348.432    2.1881e-12        100000
       -0.975       348.432   2.19539e-12        100000
       -0.965       348.432   1.93282e-12        100000
       -0.955       348.432   9.11706e-13        100000
       -0.945       348.432   7.65833e-13        100000
       -0.935       348.432   4.15738e-13        100000
       -0.925       348.432   8.82534e-13        100000
       -0.915       348.432   2.20268e-12        100000
       -0.905       348.432   1.51708e-12        100000
       -0.895       348.432   1.67754e-13        100000
       -0.885       348.432   1.82341e-13        100000
       -0.875       348.432   1.21804e-12        100000
       -0.865       348.432   1.46603e-12        100000
       -0.855       348.432   1.42226e-12        100000
       -0.845       348.432   1.19616e-12        100000
       -0.835       348.432   1.46603e-12        100000
       -0.825       348.432   2.11516e-13        100000
       -0.815       348.432   2.00576e-12        100000
       -0.805       348.432   2.49443e-12        100000
       -0.795       348.432   1.41497e-12        100000
       -0.785       348.432   1.01382e-12        100000
       -0.775       348.432   1.43685e-12        100000
       -0.765       348.432   8.31476e-13        100000
       -0.755       348.432   7.07484e-13        100000
       -0.745       348.432   1.79424e-12        100000
       -0.735       348.432   2.73512e-12        100000
       -0.725       348.432   1.89635e-12        100000
       -0.715       348.432    1.9474e-12        100000
       -0.705       348.432   2.78617e-12        100000
       -0.695       348.432    3.9094e-12        100000
       -0.685       348.432   4.07715e-12        100000
       -0.675       348.432   2.58196e-12        100000
       -0.665       348.432   9.91938e-13        100000
       -0.655       348.432    2.4069e-13        100000
       -0.645       348.432   3.50096e-13        100000
       -0.635       348.432   9.26294e-13        100000
       -0.625       348.432   8.89825e-13        100000
       -0.615       348.432   2.33397e-13        100000
       -0.605       348.432   3.57388e-13        100000
       -0.595       348.432   2.15163e-12        100000
       -0.585       348.432   1.86717e-12        100000
       -0.575       348.432   1.75777e-12        100000
       -0.565       348.432   1.61189e-12        100000
       -0.555       348.432   1.40767e-12        100000
       -0.545       348.432   1.31285e-12        100000
       -0.535       348.432   2.26103e-13        100000
       -0.525       348.432   9.33588e-13        100000
       -0.515       348.432   1.29827e-12        100000
       -0.505       348.432   4.15738e-13        100000
       -0.495       348.432   1.08675e-12        100000
       -0.485       348.432   2.07869e-12        100000
       -0.475       348.432   1.01017e-11        100000
       -0.465       348.432   8.67272e-10        100000
       -0.455       348.432   5.65871e-08        100000
       -0.445       348.432   2.59021e-06        100000
       -0.435       348.432   8.12296e-05        100000
       -0.425       348.431    0.00169724       99999.4
       -0.415       348.424     0.0228859       99991.5
       -0.405       348.361      0.192655       99928.2
       -0.395       348.062      0.994054       99629.6
       -0.385       347.225       3.24362       98794.4
       -0.375       345.697       7.35374       97283.5
       -0.365       343.605       12.9964       95241.6
       -0.355       341.159       19.6197       92892.2
       -0.345       338.509       26.8213       90394.8
       -0.335       335.743       34.3722       87838.8
       -0.325       332.906       42.1459       85272.3
       -0.315       330.028       50.0684       82723.2
       -0.305       327.125       58.0928         80208
       -0.295        324.21       66.1884       77737.1
       -0.285       321.289       74.3349       75316.8
       -0.275       318.368       82.5186       72950.7
       -0.265        315.45       90.7296         70641
       -0.255       312.539       98.9612       68388.7
       -0.245       309.635       107.208         66194
       -0.235       306.741       115.466       64057.2
       -0.225       303.857       123.733       61977.6
       -0.215       300.985       132.005       59954.8
       -0.205       298.126       140.281         57988
       -0.195        295.28       148.557       56076.5
       -0.185       292.447       156.834       54219.3
       -0.175       289.627       165.108       52415.5
       -0.165       286.828       173.378       50664.2
       -0.155       284.037       181.642       48964.6
       -0.145       281.266       189.897       47315.7
       -0.135       278.512        198.14       45716.9
       -0.125       275.777       206.368       44167.4
       -0.115       273.062       214.574         42667
       -0.105        270.37       222.753       41215.2
       -0.095       267.704       230.893       39812.7
       -0.085       265.069       238.979         38460
       -0.075       262.473       246.984       37159.7
       -0.065       259.929       254.871       35915.4
       -0.055       257.456       262.575       34734.7
       -0.045        255.09       269.984       33630.4
       -0.035       252.893       276.904       32625.5
       -0.025       250.963       283.025       31757.5
       -0.015       249.439       287.896       31079.5
       -0.005        248.45       291.094       30639.5
        0.005       247.986       292.625       30429.6
        0.015        247.85       293.094       30365.2
        0.025       247.829       293.179       30353.2
        0.035       247.831        293.19       30351.7
        0.045       247.837       293.193       30351.3
        0.055       247.842       293.195         30351
        0.065       247.849       293.197       30350.8
        0.075       247.856       293.199       30350.5
        0.085       247.864         293.2       30350.3
        0.095       247.873         293.2       30350.3
        0.105       247.883       293.199       30350.4
        0.115       247.895       293.198       30350.5
        0.125       247.909       293.198       30350.5
        0.135       247.923       293.198       30350.4
        0.145       247.938       293.199       30350.4
        0.155       247.957       293.199       30350.3
        0.165       247.978       293.199       30350.3
        0.175       248.003       293.199       30350.2
        0.185       248.032       293.199       30350.2
        0.195       248.068       293.199       30350.2
        0.205       248.112       293.199       30350.1
        0.215       248.166       293.199       30350.1
        0.225       248.237       293.199       30350.1
        0.235       248.332       293.199         30350
        0.245       248.471       293.199         30350
        0.255       248.692       293.199       30349.9
        0.265       249.075       293.199       30349.9
        0.275       251.519       293.198       30349.7
        0.285       273.935       293.183       30349.2
        0.295       329.328       293.173       30349.7
        0.305       377.734       293.193         30350
        0.315       393.971       293.198       30349.8
        0.325       396.458       293.198       30349.6
        0.335       396.683       293.198       30349.6
        0.345       396.707       293.197       30349.6
        0.355       396.712       293.197       30349.5
        0.365       396.714       293.197       30349.5
        0.375       396.715       293.196       30349.4
        0.385       396.716       293.196       30349.4
        0.395       396.717       293.195       30349.4
        0.405       396.718       293.195       30349.3
        0.415       396.719       293.194       30349.3
        0.425        396.72       293.194       30349.2
        0.435        396.72       293.193       30349.2
        0.445        396.72       293.193         30349
        0.455       396.721       293.192       30349.1
        0.465       396.721       293.192       30348.9
        0.475       396.721        293.19       30348.9
        0.485       396.721       293.191       30348.6
        0.495       396.721       293.188       30348.7
        0.505        396.72       293.188       30348.4
        0.515        396.72       293.185       30348.4
        0.525       396.719       293.185         30348
        0.535       396.718       293.179       30347.9
        0.545       396.509       292.766       30299.9
        0.555        287.26        28.236       11134.9
        0.565       278.746   3.76511e-05         10000
        0.575       278.746   3.32153e-11         10000
        0.585       278.746   4.44913e-13         10000
        0.595       278.746   3.86564e-13         10000
        0.605       278.746   7.29366e-14         10000
        0.615       278.746    1.4952e-12         10000
        0.625       278.746   1.83071e-12         10000
        0.635       278.746   1.88176e-12         10000
        0.645       278.746    1.3785e-12         10000
        0.655       278.746   3.57389e-13         10000
        0.665       278.746    1.0357e-12         10000
        0.675       278.746   1.93282e-12         10000
        0.685       278.746   1.92553e-12         10000
        0.695       278.746   1.50979e-12         10000
        0.705       278.746   1.73589e-12         10000
        0.715       278.746   1.69213e-12         10000
        0.725       278.746   1.53167e-12         10000
        0.735       278.746   1.48791e-12         10000
        0.745       278.746   1.30557e-12         10000
        0.755       278.746   5.32437e-13         10000
        0.765       278.746   9.19002e-13         10000
        0.775       278.746   6.34548e-13         10000
        0.785       278.746   9.40882e-13         10000
        0.795       278.746   1.82341e-13         10000
        0.805       278.746   1.41497e-12         10000
        0.815       278.746   9.84643e-13         10000
        0.825       278.746   7.73128e-13         10000
        0.835       278.746   6.92898e-13         10000
        0.845       278.746   2.33397e-13         10000
        0.855       278.746    9.7735e-13         10000
        0.865       278.746    9.4088e-13         10000
        0.875       278.746   7.58541e-13         10000
        0.885       278.746   6.56429e-13         10000
        0.895       278.746   1.82341e-13         10000
        0.905       278.746   2.77159e-13         10000
        0.915       278.746   6.34548e-13         10000
        0.925       278.746   8.02303e-13         10000
        0.935       278.746   6.27255e-13         10000
        0.945       278.746   7.07485e-13         10000
        0.955       278.746    8.1689e-13         10000
        0.965       278.746   8.60652e-13         10000
        0.975       278.746   9.33586e-13         10000
        0.985       278.746   8.82533e-13         10000
        0.995       278.746   1.12322e-12         10000
        1.005       278.746   1.10134e-12         10000
        1.015       278.746   1.63378e-12         10000
        1.025       278.746   1.74318e-12         10000
        1.035       278.746   6.92898e-13         10000
        1.045       278.746   7.00191e-13         10000
        1.055       278.746    6.5643e-13         10000
        1.065       278.746   4.08445e-13         10000
        1.075       278.746   2.47984e-13         10000
        1.085       278.746   1.32745e-12         10000
        1.095       278.746    3.5739e-13         10000
        1.105       278.746   1.46603e-12         10000
        1.115       278.746    1.4879e-12         10000
        1.125       278.746   3.28215e-13         10000
        1.135       278.746   2.84453e-13         10000
        1.145       278.746   8.75241e-14         10000
        1.155       278.746   2.11516e-13         10000
        1.165       278.746   1.09405e-13         10000
        1.175       278.746   8.75238e-14         10000
        1.185       278.746   1.31286e-13         10000
        1.195       278.746   1.53167e-13         10000
        1.205       278.746   2.55278e-13         10000
        1.215       278.746   2.11516e-13         10000
        1.225       278.746   2.69865e-13         10000
        1.235       278.746   1.45873e-14         10000
        1.245       278.746   2.47984e-13         10000
        1.255       278.746   2.40691e-13         10000
        1.265       278.746   6.56428e-14         10000
        1.275       278.746    1.6046e-13         10000
        1.285       278.746   8.75239e-14         10000
        1.295       278.746   2.62572e-13         10000
        1.305       278.746   1.53167e-13         10000
        1.315       278.746   8.02303e-14         10000
        1.325       278.746    4.3762e-14         10000
        1.335       278.746   1.89635e-13         10000
        1.345       278.746    2.9904e-13         10000
        1.355       278.746   2.69866e-13         10000
        1.365       278.746    1.6046e-13         10000
        1.375       278.746   3.64683e-14         10000
        1.385       278.746   1.23992e-13         10000
        1.395       278.746   1.38579e-13         10000
        1.405       278.746   5.83491e-14         10000
        1.415       278.746   8.75238e-14         10000
        1.425       278.746   5.83493e-14         10000
        1.435       278.746    8.7524e-14         10000
        1.445       278.746   1.23992e-13         10000
        1.455       278.746   1.82341e-13         10000
        1.465       278.746    2.4069e-13         10000
        1.475       278.746   3.06334e-13         10000
        1.485       278.746   3.50095e-13         10000
        1.495       278.746    2.9904e-13         10000
        1.505       278.746   1.45873e-13         10000
        1.515       278.746   5.10556e-14         10000
        1.525       278.746   1.02111e-13         10000
        1.535       278.746    6.5643e-14         10000
        1.545       278.746   3.64683e-14         10000
        1.555       278.746   2.04222e-13         10000
        1.565       278.746   1.89636e-13         10000
        1.575       278.746   1.09405e-13         10000
        1.585       278.746   1.96929e-13         10000
        1.595       278.746   8.75241e-14         10000
        1.605       278.746   2.91747e-14         10000
        1.615       278.746   1.82341e-13         10000
        1.625       278.746   1.75048e-13         10000
        1.635       278.746   1.75048e-13         10000
        1.645       278.746   9.48175e-14         10000
        1.655       278.746    6.5643e-14         10000
        1.665       278.746   7.29365e-14         10000
        1.675       278.746    1.6046e-13         10000
        1.685       278.746   1.16699e-13         10000
        1.695       278.746   2.40691e-13         10000
        1.705       278.746   9.48174e-14         10000
        1.715       278.746    6.5643e-14         10000
        1.725       278.746   1.09405e-13         10000
        1.735       278.746   5.10556e-14         10000
        1.745       278.746   7.29365e-14         10000
        1.755       278.746   1.45873e-14         10000
        1.765       278.746    4.3762e-14         10000
        1.775       278.746   1.75048e-13         10000
        1.785       278.746   2.91746e-14         10000
        1.795       278.746   2.91746e-13         10000
        1.805       278.746    4.3762e-14         10000
        1.815       278.746   1.02111e-13         10000
        1.825       278.746   4.15739e-13         10000
