#           x             T        mag(U)             p
       -4.005       348.432   5.31595e-09        100000
       -3.995       348.432   6.03506e-09        100000
       -3.985       348.432   6.75416e-09        100000
       -3.975       348.432   7.47326e-09        100000
       -3.965       348.432   8.19236e-09        100000
       -3.955       348.432   8.91146e-09        100000
       -3.945       348.432   1.08146e-08        100000
       -3.935       348.432   1.39018e-08        100000
       -3.925       348.432   1.69891e-08        100000
       -3.915       348.432   2.00763e-08        100000
       -3.905       348.432   2.31635e-08        100000
       -3.895       348.432   2.62507e-08        100000
       -3.885       348.432   2.93379e-08        100000
       -3.875       348.432   3.24252e-08        100000
       -3.865       348.432   3.55124e-08        100000
       -3.855       348.432   3.85996e-08        100000
       -3.845       348.432   4.65722e-08        100000
       -3.835       348.432   5.94302e-08        100000
       -3.825       348.432   7.22881e-08        100000
       -3.815       348.432   8.51461e-08        100000
       -3.805       348.432   9.80041e-08        100000
       -3.795       348.432   1.10862e-07        100000
       -3.785       348.432    1.2372e-07        100000
       -3.775       348.432   1.36578e-07        100000
       -3.765       348.432   1.49436e-07        100000
       -3.755       348.432   1.62294e-07        100000
       -3.745       348.432   1.94673e-07        100000
       -3.735       348.432   2.46574e-07        100000
       -3.725       348.432   2.98474e-07        100000
       -3.715       348.432   3.50374e-07        100000
       -3.705       348.432   4.02275e-07        100000
       -3.695       348.432   4.54175e-07        100000
       -3.685       348.432   5.06076e-07        100000
       -3.675       348.432   5.57976e-07        100000
       -3.665       348.432   6.09876e-07        100000
       -3.655       348.432   6.61777e-07        100000
       -3.645       348.432   7.89083e-07        100000
       -3.635       348.432   9.91795e-07        100000
       -3.625       348.432   1.19451e-06        100000
       -3.615       348.432   1.39722e-06        100000
       -3.605       348.432   1.59993e-06        100000
       -3.595       348.432   1.80264e-06        100000
       -3.585       348.432   2.00536e-06        100000
       -3.575       348.432   2.20807e-06        100000
       -3.565       348.432   2.41078e-06        100000
       -3.555       348.432   2.61349e-06        100000
       -3.545       348.432    3.0975e-06        100000
       -3.535       348.432   3.86281e-06        100000
       -3.525       348.432   4.62811e-06        100000
       -3.515       348.432   5.39342e-06        100000
       -3.505       348.432   6.15872e-06        100000
       -3.495       348.432   6.92403e-06        100000
       -3.485       348.432   7.68933e-06        100000
       -3.475       348.432   8.45464e-06        100000
       -3.465       348.432   9.21994e-06        100000
       -3.455       348.432   9.98525e-06        100000
       -3.445       348.432   1.17617e-05        100000
       -3.435       348.432   1.45492e-05        100000
       -3.425       348.432   1.73368e-05        100000
       -3.415       348.432   2.01244e-05        100000
       -3.405       348.432   2.29119e-05        100000
       -3.395       348.432   2.56995e-05        100000
       -3.385       348.432    2.8487e-05        100000
       -3.375       348.432   3.12746e-05        100000
       -3.365       348.432   3.40622e-05        100000
       -3.355       348.432   3.68497e-05        100000
       -3.345       348.432   4.31347e-05        100000
       -3.335       348.432    5.2917e-05        100000
       -3.325       348.432   6.26994e-05        100000
       -3.315       348.432   7.24817e-05        100000
       -3.305       348.432   8.22641e-05        100000
       -3.295       348.432   9.20464e-05        100000
       -3.285       348.432   0.000101829        100000
       -3.275       348.432   0.000111611        100000
       -3.265       348.432   0.000121393        100000
       -3.255       348.432   0.000131176        100000
       -3.245       348.432   0.000152567        100000
       -3.235       348.432   0.000185568        100000
       -3.225       348.432   0.000218569       99999.9
       -3.215       348.432    0.00025157       99999.9
       -3.205       348.432   0.000284571       99999.9
       -3.195       348.432   0.000317572       99999.9
       -3.185       348.432   0.000350573       99999.9
       -3.175       348.432   0.000383574       99999.9
       -3.165       348.432   0.000416575       99999.8
       -3.155       348.432   0.000449576       99999.8
       -3.145       348.432   0.000519486       99999.8
       -3.135       348.432   0.000626305       99999.8
       -3.125       348.432   0.000733124       99999.7
       -3.115       348.432   0.000839944       99999.7
       -3.105       348.432   0.000946763       99999.7
       -3.095       348.431    0.00105358       99999.6
       -3.085       348.431     0.0011604       99999.6
       -3.075       348.431    0.00126722       99999.6
       -3.065       348.431    0.00137404       99999.5
       -3.055       348.431    0.00148086       99999.5
       -3.045       348.431    0.00169969       99999.4
       -3.035       348.431    0.00203053       99999.3
       -3.025       348.431    0.00236138       99999.2
       -3.015       348.431    0.00269222       99999.1
       -3.005       348.431    0.00302306         99999
       -2.995        348.43    0.00335391       99998.8
       -2.985        348.43    0.00368475       99998.7
       -2.975        348.43    0.00401559       99998.6
       -2.965        348.43    0.00434644       99998.5
       -2.955        348.43    0.00467728       99998.4
       -2.945        348.43    0.00533163       99998.1
       -2.935        348.43    0.00630949       99997.8
       -2.925       348.429    0.00728735       99997.4
       -2.915       348.429    0.00826521       99997.1
       -2.905       348.429    0.00924307       99996.7
       -2.895       348.428     0.0102209       99996.4
       -2.885       348.428     0.0111988         99996
       -2.875       348.428     0.0121766       99995.7
       -2.865       348.427     0.0131545       99995.3
       -2.855       348.427     0.0141324         99995
       -2.845       348.427     0.0159954       99994.3
       -2.835       348.426     0.0187435       99993.3
       -2.825       348.425     0.0214916       99992.3
       -2.815       348.424     0.0242397       99991.3
       -2.805       348.423     0.0269878       99990.3
       -2.795       348.422      0.029736       99989.4
       -2.785       348.421     0.0324841       99988.4
       -2.775       348.419     0.0352322       99987.4
       -2.765       348.418     0.0379803       99986.4
       -2.755       348.418     0.0407284       99985.4
       -2.745       348.416     0.0457595       99983.6
       -2.735       348.413     0.0530734       99980.9
       -2.725        348.41     0.0603874       99978.3
       -2.715       348.408     0.0677013       99975.6
       -2.705       348.405     0.0750153         99973
       -2.695       348.402     0.0823292       99970.3
       -2.685       348.399     0.0896432       99967.7
       -2.675       348.397     0.0969571         99965
       -2.665       348.394      0.104271       99962.4
       -2.655       348.391      0.111585       99959.7
       -2.645       348.387       0.12441       99955.1
       -2.635        348.38      0.142745       99948.4
       -2.625       348.373      0.161081       99941.8
       -2.615       348.367      0.179416       99935.1
       -2.605        348.36      0.197751       99928.4
       -2.595       348.354      0.216087       99921.8
       -2.585       348.347      0.234422       99915.1
       -2.575       348.341      0.252757       99908.5
       -2.565       348.334      0.271093       99901.8
       -2.555       348.327      0.289428       99895.1
       -2.545       348.316      0.320105         99884
       -2.535         348.3      0.363122       99868.2
       -2.525       348.285      0.406139       99852.6
       -2.515       348.269      0.449157       99836.9
       -2.505       348.253      0.492174       99821.1
       -2.495       348.238      0.535191       99805.4
       -2.485       348.222      0.578208       99789.8
       -2.475       348.206      0.621226       99774.1
       -2.465       348.191      0.664243       99758.4
       -2.455       348.175       0.70726       99742.7
       -2.445        348.15       0.77561       99717.6
       -2.435       348.116      0.869291       99683.3
       -2.425       348.081      0.962972         99649
       -2.415       348.047       1.05665       99614.6
       -2.405       348.013       1.15033       99580.3
       -2.395       347.978       1.24402       99545.9
       -2.385       347.944        1.3377       99511.6
       -2.375        347.91       1.43138       99477.2
       -2.365       347.875       1.52506       99442.9
       -2.355       347.841       1.61874       99408.6
       -2.345       347.789       1.75942       99356.9
       -2.335        347.72        1.9471       99287.9
       -2.325       347.651       2.13478       99218.8
       -2.315       347.582       2.32246       99149.8
       -2.305       347.513       2.51014       99080.8
       -2.295       347.443       2.69783       99011.7
       -2.285       347.374       2.88551       98942.7
       -2.275       347.305       3.07319       98873.7
       -2.265       347.236       3.26087       98804.6
       -2.255       347.167       3.44855       98735.6
       -2.245       347.069       3.71064       98638.2
       -2.235       346.942       4.04715       98512.5
       -2.225       346.815       4.38365       98386.7
       -2.215       346.688       4.72016         98261
       -2.205       346.561       5.05666       98135.2
       -2.195       346.434       5.39317       98009.5
       -2.185       346.307       5.72967       97883.7
       -2.175        346.18       6.06618         97758
       -2.165       346.053       6.40268       97632.2
       -2.155       345.926       6.73919       97506.5
       -2.145       345.764       7.16819       97346.3
       -2.135       345.566       7.68968       97151.8
       -2.125       345.367       8.21118       96957.3
       -2.115       345.169       8.73268       96762.8
       -2.105       344.971       9.25417       96568.3
       -2.095       344.772       9.77567       96373.7
       -2.085       344.574       10.2972       96179.2
       -2.075       344.376       10.8187       95984.7
       -2.065       344.177       11.3402       95790.2
       -2.055       343.979       11.8617       95595.7
       -2.045       343.746       12.4792       95369.3
       -2.035       343.478       13.1927         95111
       -2.025       343.211       13.9063       94852.7
       -2.015       342.943       14.6199       94594.4
       -2.005       342.675       15.3334       94336.1
       -1.995       342.407        16.047       94077.9
       -1.985       342.139       16.7605       93819.6
       -1.975       341.871       17.4741       93561.3
       -1.965       341.604       18.1877         93303
       -1.955       341.336       18.9012       93044.7
       -1.945       341.035       19.7067       92757.8
       -1.935         340.7       20.6042       92442.2
       -1.925       340.366       21.5018       92126.5
       -1.915       340.032       22.3992       91810.9
       -1.905       339.697       23.2967       91495.3
       -1.895       339.363       24.1942       91179.6
       -1.885       339.028       25.0917         90864
       -1.875       338.694       25.9893       90548.4
       -1.865        338.36       26.8867       90232.7
       -1.855       338.025       27.7843       89917.1
       -1.845       337.663       28.7613         89580
       -1.835       337.273       29.8179       89221.4
       -1.825       336.882       30.8745       88862.7
       -1.815       336.492       31.9311       88504.1
       -1.805       336.102       32.9877       88145.5
       -1.795       335.712       34.0442       87786.8
       -1.785       335.322       35.1008       87428.2
       -1.775       334.932       36.1574       87069.6
       -1.765       334.541        37.214       86710.9
       -1.755       334.151       38.2706       86352.3
       -1.745        333.74       39.3883       85980.8
       -1.735       333.309       40.5672       85596.4
       -1.725       332.878       41.7462         85212
       -1.715       332.447        42.925       84827.6
       -1.705       332.016       44.1039       84443.2
       -1.695       331.584       45.2828       84058.7
       -1.685       331.153       46.4617       83674.3
       -1.675       330.722       47.6407       83289.9
       -1.665       330.291       48.8195       82905.5
       -1.655        329.86       49.9985       82521.1
       -1.645       329.415       51.2202       82131.5
       -1.635       328.957       52.4848       81736.6
       -1.625       328.499       53.7495       81341.7
       -1.615       328.041       55.0141       80946.8
       -1.605       327.583       56.2787       80551.9
       -1.595       327.124       57.5433       80157.1
       -1.585       326.666       58.8079       79762.2
       -1.575       326.208       60.0726       79367.3
       -1.565        325.75       61.3372       78972.4
       -1.555       325.292       62.6018       78577.5
       -1.545       324.826       63.8944         78183
       -1.535       324.352       65.2151       77788.8
       -1.525       323.878       66.5357       77394.5
       -1.515       323.405       67.8563       77000.3
       -1.505       322.931        69.177       76606.1
       -1.495       322.457       70.4976       76211.9
       -1.485       321.983       71.8183       75817.7
       -1.475       321.509       73.1389       75423.4
       -1.465       321.036       74.4595       75029.2
       -1.455       320.562       75.7802         74635
       -1.445       320.084       77.1185       74244.8
       -1.435       319.602       78.4746       73858.5
       -1.425       319.121       79.8306       73472.3
       -1.415       318.639       81.1866       73086.1
       -1.405       318.157       82.5427       72699.8
       -1.395       317.676       83.8987       72313.6
       -1.385       317.194       85.2548       71927.3
       -1.375       316.712       86.6108       71541.1
       -1.365       316.231       87.9668       71154.9
       -1.355       315.749       89.3229       70768.6
       -1.345       315.265       90.6888       70388.5
       -1.335        314.78       92.0645       70014.4
       -1.325       314.295       93.4402       69640.2
       -1.315        313.81       94.8159       69266.1
       -1.305       313.325       96.1916       68892.1
       -1.295        312.84       97.5673         68518
       -1.285       312.355        98.943       68143.9
       -1.275        311.87       100.319       67769.7
       -1.265       311.385       101.694       67395.6
       -1.255         310.9        103.07       67021.5
       -1.245       310.417       104.452       66655.1
       -1.235       309.936        105.84       66296.2
       -1.225       309.456       107.228       65937.3
       -1.215       308.975       108.616       65578.5
       -1.205       308.495       110.004       65219.6
       -1.195       308.014       111.391       64860.7
       -1.185       307.534       112.779       64501.8
       -1.175       307.053       114.167         64143
       -1.165       306.573       115.555       63784.1
       -1.155       306.092       116.943       63425.2
       -1.145       305.606        118.33       63074.1
       -1.135       305.114       119.715       62730.7
       -1.125       304.622       121.101       62387.3
       -1.115        304.13       122.487       62043.9
       -1.105       303.638       123.872       61700.5
       -1.095       303.146       125.258         61357
       -1.085       302.654       126.643       61013.6
       -1.075       302.162       128.029       60670.2
       -1.065        301.67       129.415       60326.8
       -1.055       301.178         130.8       59983.4
       -1.045       300.716       132.188       59649.6
       -1.035       300.283       133.578       59325.4
       -1.025        299.85       134.968       59001.2
       -1.015       299.418       136.357       58677.1
       -1.005       298.985       137.747       58352.9
       -0.995       298.552       139.137       58028.7
       -0.985       298.119       140.527       57704.5
       -0.975       297.687       141.916       57380.4
       -0.965       297.254       143.306       57056.2
       -0.955       296.821       144.696         56732
       -0.945       296.322       146.075       56415.1
       -0.935       295.757       147.442       56105.5
       -0.925       295.191       148.809       55795.9
       -0.915       294.625       150.176       55486.3
       -0.905        294.06       151.543       55176.7
       -0.895       293.494        152.91         54867
       -0.885       292.929       154.277       54557.4
       -0.875       292.363       155.644       54247.8
       -0.865       291.797       157.011       53938.2
       -0.855       291.232       158.378       53628.6
       -0.845       290.805       159.741       53329.8
       -0.835       290.518       161.099       53041.9
       -0.825        290.23       162.458       52753.9
       -0.815       289.942       163.816         52466
       -0.805       289.655       165.174         52178
       -0.795       289.367       166.533       51890.1
       -0.785        289.08       167.891       51602.1
       -0.775       288.792       169.249       51314.2
       -0.765       288.504       170.608       51026.2
       -0.755       288.217       171.966       50738.3
       -0.745       287.774       173.312         50459
       -0.735       287.177       174.647       50188.5
       -0.725        286.58       175.982         49918
       -0.715       285.983       177.317       49647.5
       -0.705       285.386       178.652         49377
       -0.695       284.789       179.986       49106.4
       -0.685       284.192       181.321       48835.9
       -0.675       283.595       182.656       48565.4
       -0.665       282.998       183.991       48294.9
       -0.655       282.401       185.326       48024.4
       -0.645       281.889       186.641       47762.4
       -0.635       281.462       187.937       47509.2
       -0.625       281.036       189.233       47255.9
       -0.615       280.609       190.529       47002.6
       -0.605       280.183       191.825       46749.3
       -0.595       279.756       193.121       46495.9
       -0.585        279.33       194.417       46242.7
       -0.575       278.903       195.713       45989.4
       -0.565       278.477       197.009       45736.1
       -0.555        278.05       198.305       45482.8
       -0.545       277.718       199.586       45239.4
       -0.535        277.48       200.853         45006
       -0.525       277.243        202.12       44772.6
       -0.515       277.005       203.387       44539.3
       -0.505       276.767       204.654       44305.9
       -0.495        276.53        205.92       44072.5
       -0.485       276.292       207.187       43839.1
       -0.475       276.054       208.454       43605.8
       -0.465       275.817       209.721       43372.4
       -0.455       275.579       210.988         43139
       -0.445       275.221       212.229       42915.2
       -0.435       274.743       213.446         42701
       -0.425       274.264       214.663       42486.9
       -0.415       273.786       215.879       42272.7
       -0.405       273.308       217.096       42058.5
       -0.395        272.83       218.312       41844.4
       -0.385       272.352       219.529       41630.2
       -0.375       271.873       220.746         41416
       -0.365       271.395       221.962       41201.9
       -0.355       270.917       223.179       40987.7
       -0.345       270.419       224.362       40782.8
       -0.335         269.9       225.513       40587.2
       -0.325       269.381       226.663       40391.6
       -0.315       268.862       227.813         40196
       -0.305       268.343       228.964       40000.4
       -0.295       267.825       230.114       39804.7
       -0.285       267.306       231.265       39609.1
       -0.275       266.787       232.415       39413.5
       -0.265       266.268       233.565       39217.9
       -0.255       265.749       234.716       39022.3
       -0.245        265.37       235.835       38836.5
       -0.235       265.129       236.923       38660.6
       -0.225       264.888       238.011       38484.6
       -0.215       264.647       239.099       38308.7
       -0.205       264.406       240.187       38132.8
       -0.195       264.166       241.276       37956.8
       -0.185       263.925       242.364       37780.9
       -0.175       263.684       243.452       37604.9
       -0.165       263.443        244.54         37429
       -0.155       263.202       245.628       37253.1
       -0.145       263.014       246.673       37086.1
       -0.135       262.878       247.675         36928
       -0.125       262.742       248.676       36769.9
       -0.115       262.606       249.678       36611.9
       -0.105        262.47        250.68       36453.8
       -0.095       262.334       251.681       36295.7
       -0.085       262.198       252.683       36137.6
       -0.075       262.062       253.685       35979.6
       -0.065       261.926       254.686       35821.5
       -0.055        261.79       255.688       35663.4
       -0.045       261.575       256.638       35517.7
       -0.035       261.281       257.536       35384.3
       -0.025       260.987       258.435       35250.9
       -0.015       260.693       259.333       35117.4
       -0.005       260.399       260.231         34984
        0.005       260.106        261.13       34850.6
        0.015       259.812       262.028       34717.2
        0.025       259.518       262.926       34583.8
        0.035       259.224       263.825       34450.3
        0.045        258.93       264.723       34316.9
        0.055       258.573       265.571       34193.3
        0.065       258.153       266.369       34079.5
        0.075       257.733       267.167       33965.7
        0.085       257.313       267.965       33851.9
        0.095       256.893       268.763       33738.1
        0.105       256.474       269.561       33624.3
        0.115       256.054       270.359       33510.5
        0.125       255.634       271.157       33396.7
        0.135       255.214       271.955       33282.9
        0.145       254.794       272.753       33169.1
        0.155       254.468        273.49       33063.8
        0.165       254.238       274.166         32967
        0.175       254.007       274.842       32870.1
        0.185       253.775       275.518       32773.3
        0.195       253.545       276.194       32676.5
        0.205       253.314        276.87       32579.6
        0.215       253.083       277.546       32482.8
        0.225       252.852       278.222         32386
        0.235       252.621       278.898       32289.1
        0.245       252.389       279.574       32192.3
        0.255       252.267       280.187       32108.4
        0.265       252.254       280.737       32037.5
        0.275       252.241       281.287       31966.6
        0.285       252.227       281.837       31895.7
        0.295       252.214       282.387       31824.8
        0.305         252.2       282.936       31753.8
        0.315       252.187       283.486       31682.9
        0.325       252.173       284.036         31612
        0.335        252.16       284.586       31541.1
        0.345       252.147       285.136       31470.2
        0.355       252.148       285.603       31405.3
        0.365       252.164       285.987       31346.7
        0.375        252.18        286.37         31288
        0.385       252.196       286.754       31229.2
        0.395       252.212       287.138       31170.5
        0.405       252.228       287.521       31111.8
        0.415       252.244       287.905       31053.2
        0.425        252.26       288.289       30994.5
        0.435       252.276       288.672       30935.8
        0.445       252.292       289.056         30877
        0.455       252.294       289.365       30830.7
        0.465       252.281       289.598       30796.7
        0.475       252.268       289.831       30762.6
        0.485       252.256       290.065       30728.6
        0.495       252.243       290.298       30694.6
        0.505        252.23       290.531       30660.5
        0.515       252.217       290.764       30626.5
        0.525       252.205       290.998       30592.5
        0.535       252.192       291.231       30558.4
        0.545       252.179       291.464       30524.4
        0.555       252.143       291.649       30499.8
        0.565       252.084       291.786       30484.5
        0.575       252.025       291.923       30469.2
        0.585       251.966        292.06         30454
        0.595       251.907       292.197       30438.7
        0.605       251.847       292.333       30423.5
        0.615       251.788        292.47       30408.2
        0.625       251.729       292.607       30392.9
        0.635        251.67       292.744       30377.7
        0.645       251.611       292.881       30362.4
        0.655       251.553       292.978       30350.8
        0.665       251.497       293.037       30342.7
        0.675       251.441       293.096       30334.7
        0.685       251.385       293.154       30326.6
        0.695       251.329       293.213       30318.6
        0.705       251.274       293.272       30310.5
        0.715       251.218       293.331       30302.5
        0.725       251.162       293.389       30294.4
        0.735       251.106       293.448       30286.4
        0.745        251.05       293.507       30278.3
        0.755        251.02       293.557       30274.3
        0.765       251.018         293.6       30274.2
        0.775       251.014       293.642       30274.1
        0.785       251.012       293.684         30274
        0.795       251.008       293.727       30273.9
        0.805       251.005       293.769       30273.9
        0.815       251.002       293.812       30273.8
        0.825           251       293.854       30273.7
        0.835       250.996       293.896       30273.6
        0.845       250.993       293.939       30273.5
        0.855       251.002       293.983       30273.6
        0.865       251.023       294.028       30273.9
        0.875       251.043       294.073       30274.1
        0.885       251.064       294.118       30274.4
        0.895       251.085       294.163       30274.6
        0.905       251.105       294.208       30274.9
        0.915       251.126       294.253       30275.1
        0.925       251.147       294.298       30275.4
        0.935       251.167       294.343       30275.6
        0.945       251.188       294.388       30275.9
        0.955       251.248       294.428       30276.6
        0.965       251.348       294.461       30277.7
        0.975       251.448       294.494       30278.8
        0.985       251.548       294.527         30280
        0.995       251.648        294.56       30281.1
        1.005       251.747       294.593       30282.2
        1.015       251.847       294.626       30283.3
        1.025       251.947       294.659       30284.5
        1.035       252.047       294.692       30285.6
        1.045       252.147       294.725       30286.7
        1.055       252.379       294.755       30289.1
        1.065       252.742       294.782       30292.6
        1.075       253.105       294.809       30296.2
        1.085       253.468       294.836       30299.7
        1.095       253.831       294.863       30303.3
        1.105       254.195        294.89       30306.8
        1.115       254.558       294.917       30310.4
        1.125       254.921       294.944       30313.9
        1.135       255.284       294.971       30317.5
        1.145       255.647       294.998         30321
        1.155       256.445       295.019         30328
        1.165       257.677       295.034       30338.5
        1.175        258.91       295.048         30349
        1.185       260.142       295.063       30359.5
        1.195       261.374       295.077         30370
        1.205       262.607       295.092       30380.4
        1.215       263.839       295.106       30390.9
        1.225       265.071       295.121       30401.4
        1.235       266.304       295.135       30411.9
        1.245       267.536        295.15       30422.4
        1.255       269.806       295.127       30422.8
        1.265       273.114       295.066       30413.1
        1.275       276.422       295.005       30403.5
        1.285        279.73       294.944       30393.9
        1.295       283.038       294.883       30384.2
        1.305       286.345       294.822       30374.6
        1.315       289.653       294.761       30364.9
        1.325       292.961         294.7       30355.3
        1.335       296.269       294.639       30345.7
        1.345       299.577       294.578         30336
        1.355       303.054       294.483         30332
        1.365       306.699       294.354       30333.5
        1.375       310.344       294.224         30335
        1.385       313.989       294.095       30336.5
        1.395       317.634       293.965         30338
        1.405       321.279       293.836       30339.5
        1.415       324.924       293.706         30341
        1.425       328.569       293.577       30342.5
        1.435       332.214       293.447         30344
        1.445       335.859       293.318       30345.5
        1.455       339.045       293.194       30347.4
        1.465       341.771       293.077       30349.6
        1.475       344.497       292.959       30351.9
        1.485       347.224       292.842       30354.1
        1.495        349.95       292.724       30356.3
        1.505       352.676       292.607       30358.6
        1.515       355.402       292.489       30360.8
        1.525       358.128       292.372         30363
        1.535       360.855       292.254       30365.3
        1.545       363.581       292.137       30367.5
        1.555       365.828        292.04       30368.1
        1.565       367.597       291.963       30367.2
        1.575       369.365       291.887       30366.2
        1.585       371.133        291.81       30365.3
        1.595       372.902       291.734       30364.3
        1.605        374.67       291.657       30363.4
        1.615       376.439       291.581       30362.4
        1.625       378.207       291.504       30361.5
        1.635       379.975       291.428       30360.5
        1.645       381.744       291.351       30359.6
        1.655       383.136         291.3       30356.3
        1.665       384.153       291.275       30350.8
        1.675       385.169        291.25       30345.3
        1.685       386.185       291.224       30339.8
        1.695       387.202       291.199       30334.3
        1.705       388.218       291.174       30328.7
        1.715       389.235       291.149       30323.2
        1.725       390.251       291.123       30317.7
        1.735       391.267       291.098       30312.2
        1.745       392.284       291.073       30306.7
        1.755       393.057       291.073       30302.6
        1.765       393.587       291.098         30300
        1.775       394.118       291.123       30297.5
        1.785       394.648       291.149       30294.9
        1.795       395.178       291.174       30292.3
        1.805       395.709       291.199       30289.7
        1.815       396.239       291.224       30287.1
        1.825       396.769        291.25       30284.5
        1.835         397.3       291.275         30282
        1.845        397.83         291.3       30279.4
        1.855       398.221        291.34         30276
        1.865       398.473       291.395       30271.9
        1.875       398.725        291.45       30267.8
        1.885       398.977       291.505       30263.6
        1.895       399.229        291.56       30259.5
        1.905       399.482       291.614       30255.4
        1.915       399.734       291.669       30251.3
        1.925       399.986       291.724       30247.1
        1.935       400.238       291.779         30243
        1.945        400.49       291.834       30238.9
        1.955       400.635       291.866       30229.8
        1.965       400.673       291.877       30215.8
        1.975       400.711       291.888       30201.7
        1.985       400.749       291.899       30187.7
        1.995       400.787        291.91       30173.7
        2.005       400.825       291.921       30159.7
        2.015       400.863       291.932       30145.7
        2.025       400.901       291.943       30131.6
        2.035       400.939       291.954       30117.6
        2.045       400.977       291.965       30103.6
        2.055       400.994       291.945       30092.7
        2.065       400.989       291.895       30084.9
        2.075       400.984       291.846         30077
        2.085        400.98       291.796       30069.2
        2.095       400.975       291.746       30061.4
        2.105       400.971       291.696       30053.6
        2.115       400.966       291.646       30045.8
        2.125       400.962       291.596         30038
        2.135       400.957       291.547       30030.1
        2.145       400.952       291.497       30022.3
        2.155        400.91       291.425       30014.9
        2.165       400.831       291.332       30007.8
        2.175       400.752       291.238       30000.8
        2.185       400.673       291.144       29993.7
        2.195       400.594       291.051       29986.7
        2.205       400.515       290.957       29979.6
        2.215       400.436       290.864       29972.6
